DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2020-08-01 16:30:00,Water Ride,24.62891,Validation
2021-12-09 13:15:00,Pirate Ship,36.969448,Validation
2020-10-05 12:15:00,Pirate Ship,11.634047,Validation
2021-09-04 17:45:00,Flying Coaster,8.8418665,Validation
2022-03-20 09:30:00,Water Ride,36.614605,Validation
2021-11-06 17:15:00,Pirate Ship,20.937473,Validation
2021-09-25 16:30:00,Flying Coaster,34.50076,Validation
2022-01-04 13:30:00,Pirate Ship,36.03329,Validation
2021-07-30 12:30:00,Pirate Ship,27.839592,Validation
2020-07-27 14:15:00,Pirate Ship,25.03665,Validation
2021-09-19 17:15:00,Water Ride,19.608826,Validation
2020-09-11 14:30:00,Pirate Ship,15.891417,Validation
2021-11-18 19:00:00,Water Ride,7.0840917,Validation
2020-08-05 13:30:00,Flying Coaster,30.389112,Validation
2022-03-05 18:30:00,Pirate Ship,15.717049,Validation
2021-07-01 09:45:00,Pirate Ship,24.321592,Validation
2022-02-22 14:30:00,Water Ride,28.007055,Validation
2020-08-05 11:15:00,Flying Coaster,28.83658,Validation
2021-08-06 11:45:00,Pirate Ship,20.21921,Validation
2021-06-23 14:00:00,Flying Coaster,33.99052,Validation
2020-10-27 14:00:00,Flying Coaster,27.533813,Validation
2021-07-25 16:00:00,Flying Coaster,5.07904,Validation
2021-10-19 13:15:00,Water Ride,35.79452,Validation
2020-09-10 13:15:00,Pirate Ship,17.389196,Validation
2021-10-07 15:15:00,Water Ride,11.059984,Validation
2022-01-19 09:15:00,Pirate Ship,25.23241,Validation
2022-02-01 12:30:00,Water Ride,12.612064,Validation
2020-07-15 10:00:00,Water Ride,14.619313,Validation
2020-08-19 10:15:00,Flying Coaster,21.43078,Validation
2021-06-17 15:15:00,Pirate Ship,13.504682,Validation
2020-09-13 13:15:00,Pirate Ship,25.366934,Validation
2020-08-08 15:15:00,Pirate Ship,38.2797,Validation
2020-07-16 15:45:00,Water Ride,13.335375,Validation
2021-11-21 12:45:00,Flying Coaster,24.039736,Validation
2020-10-04 11:45:00,Pirate Ship,18.35094,Validation
2021-07-30 17:45:00,Pirate Ship,22.564264,Validation
2021-09-05 12:00:00,Water Ride,20.803726,Validation
2020-07-29 13:30:00,Flying Coaster,25.871347,Validation
2022-03-25 13:30:00,Pirate Ship,38.072357,Validation
2020-10-24 10:15:00,Flying Coaster,38.021957,Validation
2022-02-19 11:30:00,Flying Coaster,35.484753,Validation
2021-06-27 16:00:00,Flying Coaster,29.583225,Validation
2021-12-28 14:30:00,Flying Coaster,37.245396,Validation
2022-02-15 17:00:00,Flying Coaster,6.28245,Validation
2021-09-12 11:30:00,Water Ride,22.723074,Validation
2021-12-14 13:45:00,Flying Coaster,23.516964,Validation
2020-08-18 16:30:00,Flying Coaster,13.509262,Validation
2020-08-12 11:15:00,Flying Coaster,21.672773,Validation
2020-10-29 10:30:00,Flying Coaster,30.723415,Validation
2022-02-21 15:30:00,Water Ride,24.40366,Validation
2021-07-23 14:15:00,Water Ride,17.02125,Validation
2021-10-19 15:45:00,Water Ride,29.765139,Validation
2020-07-28 10:15:00,Flying Coaster,18.75643,Validation
2021-06-27 12:30:00,Water Ride,14.648645,Validation
2022-02-26 17:00:00,Pirate Ship,23.96781,Validation
2021-12-11 18:00:00,Flying Coaster,8.105206,Validation
2021-10-13 12:00:00,Water Ride,20.407818,Validation
2021-10-09 13:30:00,Water Ride,29.171164,Validation
2020-09-11 09:45:00,Flying Coaster,13.332608,Validation
2022-03-08 10:45:00,Pirate Ship,29.883888,Validation
2021-08-28 17:45:00,Flying Coaster,10.629813,Validation
2021-09-07 10:15:00,Pirate Ship,20.023901,Validation
2022-01-03 11:45:00,Flying Coaster,33.520184,Validation
2020-08-13 16:45:00,Water Ride,14.472526,Validation
2021-12-20 15:45:00,Water Ride,32.020256,Validation
2020-09-26 11:45:00,Water Ride,18.750172,Validation
2020-09-24 12:45:00,Flying Coaster,2.7960098,Validation
2021-09-29 14:00:00,Flying Coaster,8.3570385,Validation
2021-06-17 12:30:00,Flying Coaster,30.028576,Validation
2021-12-11 10:00:00,Pirate Ship,42.441143,Validation
2020-10-11 15:15:00,Water Ride,19.54701,Validation
2021-08-24 17:45:00,Water Ride,24.258999,Validation
2021-10-10 13:00:00,Pirate Ship,30.799734,Validation
2022-01-13 16:30:00,Pirate Ship,37.149723,Validation
2022-02-27 17:45:00,Flying Coaster,7.8792205,Validation
2020-08-18 10:45:00,Flying Coaster,28.645443,Validation
2020-08-08 11:00:00,Pirate Ship,24.113144,Validation
2021-10-12 16:15:00,Flying Coaster,7.14655,Validation
2021-12-01 10:45:00,Flying Coaster,30.269958,Validation
2021-10-31 11:15:00,Pirate Ship,28.670723,Validation
2021-08-20 10:45:00,Water Ride,27.13399,Validation
2021-09-28 10:15:00,Flying Coaster,14.653463,Validation
2020-09-02 12:30:00,Water Ride,9.152632,Validation
2021-10-23 18:00:00,Water Ride,16.931976,Validation
2022-03-15 11:45:00,Water Ride,27.143085,Validation
2021-10-15 11:15:00,Pirate Ship,22.712734,Validation
2021-10-21 13:00:00,Flying Coaster,25.605276,Validation
2022-03-31 11:00:00,Water Ride,19.766401,Validation
2022-03-16 13:00:00,Flying Coaster,26.607582,Validation
2022-01-09 12:45:00,Flying Coaster,25.29569,Validation
2022-03-20 14:30:00,Water Ride,38.960728,Validation
2020-08-29 17:15:00,Water Ride,21.000404,Validation
2020-10-14 15:00:00,Flying Coaster,9.02041,Validation
2021-12-21 09:15:00,Flying Coaster,31.403963,Validation
2021-08-16 10:45:00,Pirate Ship,26.30601,Validation
2021-10-04 10:30:00,Flying Coaster,13.2848,Validation
2021-08-01 13:00:00,Pirate Ship,29.86776,Validation
2021-08-29 10:45:00,Flying Coaster,18.566687,Validation
2022-03-29 12:30:00,Water Ride,40.083496,Validation
2020-10-29 10:30:00,Water Ride,20.071936,Validation
2021-10-09 13:30:00,Flying Coaster,37.140507,Validation
2020-10-16 09:30:00,Water Ride,16.539452,Validation
2021-07-25 13:15:00,Flying Coaster,9.584282,Validation
2021-08-05 18:00:00,Pirate Ship,25.427725,Validation
2021-08-18 12:30:00,Pirate Ship,28.540636,Validation
2021-08-09 11:15:00,Water Ride,25.861006,Validation
2022-03-15 11:45:00,Pirate Ship,28.00314,Validation
2021-12-26 19:45:00,Pirate Ship,12.25691,Validation
2021-11-07 16:15:00,Flying Coaster,7.3198824,Validation
2021-11-26 13:45:00,Pirate Ship,29.468906,Validation
2021-09-02 17:45:00,Water Ride,11.902588,Validation
2020-08-12 17:15:00,Water Ride,18.655472,Validation
2022-02-24 10:15:00,Water Ride,33.29012,Validation
2021-07-17 13:30:00,Pirate Ship,29.710276,Validation
2020-10-16 11:45:00,Flying Coaster,26.113897,Validation
2022-02-09 14:30:00,Flying Coaster,19.958733,Validation
2020-09-10 15:15:00,Water Ride,7.5051813,Validation
2020-08-30 11:45:00,Pirate Ship,17.481205,Validation
2020-10-22 11:30:00,Pirate Ship,25.119703,Validation
2020-08-12 17:15:00,Flying Coaster,13.446339,Validation
2020-10-08 11:45:00,Pirate Ship,11.923923,Validation
2022-02-09 11:00:00,Pirate Ship,27.307192,Validation
2020-07-13 18:00:00,Flying Coaster,5.5580616,Validation
2022-01-11 10:00:00,Pirate Ship,38.52693,Validation
2021-08-19 18:45:00,Water Ride,18.610006,Validation
2022-03-21 12:15:00,Water Ride,30.07121,Validation
2021-10-30 16:45:00,Flying Coaster,31.78663,Validation
2020-09-16 12:45:00,Flying Coaster,9.224688,Validation
2020-08-05 16:30:00,Flying Coaster,17.509474,Validation
2020-08-02 12:00:00,Pirate Ship,23.424116,Validation
2020-08-09 16:45:00,Water Ride,18.122301,Validation
2021-11-12 13:45:00,Pirate Ship,31.417984,Validation
2021-12-09 17:00:00,Water Ride,23.05727,Validation
2021-11-26 13:45:00,Water Ride,28.590199,Validation
2021-10-05 14:15:00,Flying Coaster,9.99076,Validation
2021-09-20 17:45:00,Water Ride,11.343169,Validation
2021-12-24 12:00:00,Flying Coaster,23.150639,Validation
2022-02-26 17:00:00,Flying Coaster,9.309497,Validation
2020-09-05 11:15:00,Pirate Ship,26.051205,Validation
2021-07-27 16:00:00,Flying Coaster,2.8241842,Validation
2021-12-03 13:45:00,Flying Coaster,21.764381,Validation
2021-12-20 18:30:00,Flying Coaster,5.139118,Validation
2021-06-25 10:00:00,Pirate Ship,20.737814,Validation
2022-01-29 09:15:00,Water Ride,21.432987,Validation
2020-08-28 11:30:00,Pirate Ship,23.668896,Validation
2020-08-13 13:30:00,Pirate Ship,35.265358,Validation
2022-01-08 17:30:00,Flying Coaster,13.649516,Validation
2021-09-20 14:45:00,Pirate Ship,25.277248,Validation
2021-06-29 10:00:00,Water Ride,16.45857,Validation
2021-08-04 15:45:00,Pirate Ship,36.48589,Validation
2021-08-06 11:45:00,Flying Coaster,11.642608,Validation
2022-02-16 17:30:00,Flying Coaster,9.405342,Validation
2020-10-06 14:15:00,Water Ride,7.170152,Validation
2021-10-16 18:15:00,Flying Coaster,2.4255424,Validation
2022-01-01 13:15:00,Water Ride,38.36529,Validation
2022-03-09 16:45:00,Flying Coaster,13.654051,Validation
2021-12-13 14:00:00,Pirate Ship,43.082314,Validation
2021-12-27 18:45:00,Pirate Ship,27.979963,Validation
2020-10-03 16:30:00,Water Ride,23.516956,Validation
2020-08-11 16:30:00,Flying Coaster,11.362123,Validation
2020-10-22 11:30:00,Flying Coaster,32.92766,Validation
2021-09-18 19:00:00,Pirate Ship,7.3683844,Validation
2021-12-28 19:15:00,Flying Coaster,9.20618,Validation
2021-06-30 13:00:00,Flying Coaster,35.517197,Validation
2021-08-05 14:00:00,Water Ride,29.424934,Validation
2021-07-13 17:30:00,Water Ride,17.695984,Validation
2021-06-23 16:45:00,Pirate Ship,20.546349,Validation
2021-11-29 16:30:00,Pirate Ship,27.853838,Validation
2021-12-18 20:15:00,Pirate Ship,8.397735,Validation
2022-01-11 12:15:00,Pirate Ship,32.173897,Validation
2021-09-02 12:15:00,Flying Coaster,10.059453,Validation
2021-12-07 12:45:00,Flying Coaster,23.589613,Validation
2021-06-23 16:45:00,Flying Coaster,15.731945,Validation
2022-03-12 14:00:00,Pirate Ship,31.421064,Validation
2021-11-18 16:15:00,Flying Coaster,5.3620834,Validation
2021-12-24 14:30:00,Flying Coaster,22.312977,Validation
2021-08-05 14:00:00,Flying Coaster,29.30707,Validation
2021-12-14 18:45:00,Pirate Ship,18.653728,Validation
2022-02-03 13:45:00,Pirate Ship,24.436995,Validation
2022-03-03 13:15:00,Water Ride,30.839106,Validation
2021-07-25 16:00:00,Water Ride,25.663406,Validation
2022-02-28 10:15:00,Pirate Ship,38.05596,Validation
2022-02-22 12:15:00,Pirate Ship,23.549181,Validation
2021-09-19 17:15:00,Pirate Ship,21.535244,Validation
2022-03-26 16:15:00,Water Ride,46.686,Validation
2021-09-09 17:30:00,Flying Coaster,6.113362,Validation
2020-08-04 16:15:00,Pirate Ship,41.552475,Validation
2020-08-28 16:45:00,Pirate Ship,35.738846,Validation
2022-03-03 15:45:00,Water Ride,27.062145,Validation
2020-10-16 15:15:00,Water Ride,13.194391,Validation
2021-11-27 13:45:00,Water Ride,27.901274,Validation
2021-07-12 15:15:00,Flying Coaster,29.982779,Validation
2021-12-27 18:45:00,Water Ride,22.044916,Validation
2021-08-15 13:30:00,Water Ride,31.783436,Validation
2021-11-18 16:15:00,Pirate Ship,35.98468,Validation
2021-07-26 10:15:00,Flying Coaster,16.495571,Validation
2021-07-02 13:00:00,Pirate Ship,19.731695,Validation
2022-01-23 19:00:00,Water Ride,5.3289223,Validation
2021-12-31 09:00:00,Water Ride,31.472536,Validation
2021-07-12 11:30:00,Water Ride,16.27857,Validation
2020-10-09 12:30:00,Pirate Ship,14.508094,Validation
2020-08-19 12:30:00,Pirate Ship,25.885094,Validation
2022-02-07 18:00:00,Water Ride,6.826248,Validation
2022-01-14 14:15:00,Water Ride,25.024647,Validation
2022-03-17 10:30:00,Pirate Ship,32.720055,Validation
2020-10-14 12:00:00,Water Ride,10.454374,Validation
2021-12-19 15:45:00,Flying Coaster,26.61735,Validation
2020-10-01 09:00:00,Water Ride,5.9247885,Validation
2022-01-29 14:00:00,Pirate Ship,26.47348,Validation
2020-09-16 12:45:00,Water Ride,9.279031,Validation
2021-06-28 16:15:00,Pirate Ship,16.488466,Validation
2021-10-02 18:45:00,Water Ride,14.976705,Validation
2021-11-21 10:30:00,Flying Coaster,23.42656,Validation
2021-12-13 18:30:00,Flying Coaster,4.7449217,Validation
2022-02-28 13:15:00,Water Ride,33.002422,Validation
2022-03-24 15:00:00,Water Ride,32.7053,Validation
2021-08-11 10:30:00,Pirate Ship,28.831629,Validation
2021-08-24 17:45:00,Flying Coaster,10.292474,Validation
2021-12-23 11:15:00,Water Ride,27.199327,Validation
2022-02-20 17:15:00,Flying Coaster,5.5629025,Validation
2021-12-16 17:00:00,Flying Coaster,6.2549257,Validation
2020-07-19 17:00:00,Pirate Ship,18.998672,Validation
2022-02-02 17:15:00,Pirate Ship,19.482433,Validation
2020-10-01 15:30:00,Water Ride,4.592223,Validation
2020-09-02 12:30:00,Flying Coaster,13.061506,Validation
2022-03-11 16:30:00,Pirate Ship,18.43043,Validation
2021-06-29 14:30:00,Water Ride,16.23554,Validation
2020-07-21 18:00:00,Pirate Ship,8.127624,Validation
2020-08-15 15:45:00,Flying Coaster,25.777773,Validation
2020-09-18 12:45:00,Pirate Ship,13.494011,Validation
2021-11-07 18:30:00,Flying Coaster,4.073662,Validation
2020-10-09 09:30:00,Water Ride,8.801076,Validation
2021-09-22 16:30:00,Water Ride,15.300733,Validation
2022-03-16 13:00:00,Pirate Ship,38.696033,Validation
2021-12-28 12:15:00,Flying Coaster,45.494633,Validation
2021-12-16 14:45:00,Flying Coaster,16.635082,Validation
2021-11-01 18:00:00,Pirate Ship,15.403775,Validation
2022-01-16 10:45:00,Pirate Ship,24.897884,Validation
2021-09-05 12:00:00,Flying Coaster,20.775734,Validation
2021-08-13 12:30:00,Pirate Ship,24.966652,Validation
2021-07-03 15:30:00,Water Ride,32.35456,Validation
2021-10-15 14:00:00,Pirate Ship,22.677204,Validation
2021-11-22 12:00:00,Pirate Ship,27.992887,Validation
2022-01-20 16:00:00,Pirate Ship,18.997307,Validation
2021-09-27 11:00:00,Pirate Ship,23.077566,Validation
2021-11-09 13:30:00,Water Ride,24.027863,Validation
2022-01-07 16:30:00,Flying Coaster,6.155598,Validation
2022-03-27 10:15:00,Water Ride,35.938084,Validation
2021-06-27 12:30:00,Pirate Ship,16.849224,Validation
2021-12-18 11:45:00,Water Ride,40.888462,Validation
2020-07-12 14:30:00,Pirate Ship,28.319893,Validation
2021-09-30 10:00:00,Flying Coaster,13.353773,Validation
2021-12-10 19:15:00,Water Ride,16.050615,Validation
2021-07-23 10:15:00,Water Ride,19.161598,Validation
2021-12-05 10:45:00,Water Ride,30.58777,Validation
2020-10-21 17:00:00,Water Ride,12.53704,Validation
2022-03-30 16:30:00,Water Ride,38.183033,Validation
2021-09-19 13:45:00,Flying Coaster,18.96792,Validation
2020-07-15 12:45:00,Water Ride,9.697272,Validation
2022-03-03 15:45:00,Flying Coaster,22.028706,Validation
2021-06-16 10:00:00,Water Ride,15.194148,Validation
2021-07-10 11:30:00,Water Ride,21.890545,Validation
2020-09-17 13:30:00,Water Ride,7.421237,Validation
2020-08-01 14:00:00,Water Ride,27.819477,Validation
2021-08-19 14:45:00,Pirate Ship,32.996986,Validation
2021-06-18 12:30:00,Pirate Ship,17.019743,Validation
2022-02-18 11:00:00,Flying Coaster,19.222603,Validation
2020-10-19 14:15:00,Flying Coaster,34.414703,Validation
2021-09-05 14:45:00,Pirate Ship,23.07672,Validation
2021-07-22 10:45:00,Pirate Ship,25.352093,Validation
2021-12-25 13:30:00,Water Ride,40.435963,Validation
2020-07-12 14:30:00,Flying Coaster,21.365679,Validation
2022-01-22 15:45:00,Pirate Ship,29.480988,Validation
2022-03-15 15:15:00,Water Ride,24.142199,Validation
2021-08-21 18:30:00,Water Ride,20.575027,Validation
2021-07-12 17:30:00,Pirate Ship,19.643484,Validation
2020-10-27 09:30:00,Flying Coaster,19.229988,Validation
2021-07-28 11:45:00,Water Ride,25.29725,Validation
2020-09-07 13:30:00,Flying Coaster,10.677054,Validation
2022-01-22 18:45:00,Water Ride,14.708327,Validation
2021-10-19 13:15:00,Pirate Ship,36.601578,Validation
2021-07-10 13:45:00,Pirate Ship,29.68209,Validation
2021-08-11 10:30:00,Water Ride,28.170944,Validation
2021-08-03 16:15:00,Pirate Ship,32.959267,Validation
2021-10-12 12:45:00,Water Ride,20.613111,Validation
2021-12-27 18:45:00,Flying Coaster,9.189085,Validation
2021-12-06 17:00:00,Water Ride,29.794882,Validation
2021-08-19 12:15:00,Pirate Ship,32.995564,Validation
2021-11-19 15:00:00,Pirate Ship,25.329279,Validation
2022-02-15 17:00:00,Water Ride,24.088438,Validation
2021-10-14 10:15:00,Water Ride,24.914463,Validation
2022-02-04 15:45:00,Water Ride,12.121701,Validation
2021-08-01 13:00:00,Flying Coaster,15.33022,Validation
2020-09-05 11:15:00,Flying Coaster,18.591871,Validation
2021-11-06 15:00:00,Water Ride,38.765587,Validation
2020-08-18 13:15:00,Pirate Ship,35.306606,Validation
2022-03-20 17:30:00,Flying Coaster,7.421361,Validation
2021-09-25 16:30:00,Water Ride,34.20577,Validation
2020-10-13 14:45:00,Water Ride,6.636702,Validation
2021-12-04 11:00:00,Water Ride,29.714914,Validation
2022-01-11 15:00:00,Flying Coaster,15.090865,Validation
2022-01-26 14:00:00,Pirate Ship,16.302637,Validation
2020-09-05 13:30:00,Water Ride,24.931107,Validation
2021-12-11 15:15:00,Flying Coaster,38.150642,Validation
2022-01-05 17:45:00,Water Ride,22.247766,Validation
2020-10-15 10:30:00,Water Ride,9.164321,Validation
2020-10-09 12:30:00,Water Ride,10.990871,Validation
2021-11-01 11:00:00,Water Ride,28.759922,Validation
2021-08-12 19:00:00,Flying Coaster,5.320643,Validation
2022-03-28 09:45:00,Flying Coaster,24.129904,Validation
2020-09-08 14:45:00,Water Ride,7.7138615,Validation
2022-02-12 15:00:00,Flying Coaster,31.498852,Validation
2021-10-31 15:00:00,Water Ride,27.208502,Validation
2021-11-03 10:45:00,Water Ride,26.93918,Validation
2021-08-25 17:45:00,Pirate Ship,30.557638,Validation
2020-09-07 09:45:00,Flying Coaster,10.99399,Validation
2022-01-25 13:30:00,Pirate Ship,16.886404,Validation
2021-07-16 13:00:00,Flying Coaster,19.577608,Validation
2022-01-22 11:45:00,Pirate Ship,34.107925,Validation
2020-09-20 11:00:00,Pirate Ship,23.744205,Validation
2020-10-28 10:45:00,Pirate Ship,30.399744,Validation
2021-09-17 17:30:00,Pirate Ship,18.446371,Validation
2021-08-25 14:45:00,Flying Coaster,21.398672,Validation
2022-02-25 15:45:00,Pirate Ship,34.613342,Validation
2020-08-12 17:15:00,Pirate Ship,27.115149,Validation
2021-07-16 13:00:00,Pirate Ship,26.041624,Validation
2020-07-18 15:45:00,Flying Coaster,10.999404,Validation
2021-08-23 14:15:00,Water Ride,29.266857,Validation
2021-12-07 10:30:00,Water Ride,28.063225,Validation
2022-01-17 17:45:00,Pirate Ship,10.0637245,Validation
2022-02-15 12:30:00,Flying Coaster,21.146523,Validation
2021-09-10 14:30:00,Flying Coaster,9.397653,Validation
2022-02-23 16:45:00,Flying Coaster,8.324371,Validation
2021-12-22 09:30:00,Pirate Ship,42.466885,Validation
2021-07-02 16:00:00,Water Ride,15.125294,Validation
2022-02-28 10:15:00,Flying Coaster,30.05388,Validation
2021-09-04 17:45:00,Water Ride,17.57768,Validation
2021-09-22 16:30:00,Pirate Ship,21.332224,Validation
2020-07-16 12:30:00,Pirate Ship,17.281445,Validation
2021-07-09 15:15:00,Pirate Ship,27.238867,Validation
2020-09-28 15:45:00,Flying Coaster,2.6349163,Validation
2021-07-20 12:30:00,Water Ride,22.114471,Validation
2022-02-13 17:45:00,Water Ride,14.314143,Validation
2021-08-13 09:30:00,Flying Coaster,21.523182,Validation
2021-08-16 17:15:00,Pirate Ship,30.356808,Validation
2021-11-15 12:30:00,Water Ride,22.13271,Validation
2021-09-04 17:45:00,Pirate Ship,20.044453,Validation
2021-09-29 14:00:00,Water Ride,14.774129,Validation
2020-09-15 14:45:00,Water Ride,3.8325615,Validation
2021-06-17 12:30:00,Water Ride,15.372698,Validation
2022-03-23 15:45:00,Flying Coaster,14.164119,Validation
2022-03-15 15:15:00,Flying Coaster,7.160115,Validation
2021-07-30 12:30:00,Flying Coaster,15.675137,Validation
2021-07-03 18:15:00,Pirate Ship,11.740888,Validation
2020-09-10 15:15:00,Flying Coaster,5.8546014,Validation
2021-08-06 18:15:00,Pirate Ship,26.868223,Validation
2021-08-25 17:45:00,Water Ride,25.088041,Validation
2021-12-29 18:30:00,Pirate Ship,27.797174,Validation
2021-09-20 14:45:00,Flying Coaster,14.221438,Validation
2022-02-26 13:30:00,Water Ride,36.57402,Validation
2021-09-30 12:00:00,Pirate Ship,14.297784,Validation
2020-08-13 13:30:00,Flying Coaster,25.738903,Validation
2020-10-03 16:30:00,Pirate Ship,23.662264,Validation
2022-02-24 15:30:00,Water Ride,27.248446,Validation
2021-09-27 11:00:00,Water Ride,21.216251,Validation
2022-02-27 14:30:00,Flying Coaster,26.60477,Validation
2020-09-01 11:30:00,Pirate Ship,12.911351,Validation
2021-12-07 19:45:00,Pirate Ship,14.973331,Validation
2020-07-22 17:00:00,Water Ride,13.502658,Validation
2021-10-06 14:15:00,Water Ride,21.35333,Validation
2021-09-26 09:45:00,Flying Coaster,22.668058,Validation
2021-08-09 15:15:00,Pirate Ship,37.82658,Validation
2021-07-22 18:15:00,Water Ride,13.990306,Validation
2020-07-25 17:00:00,Flying Coaster,11.738017,Validation
2022-03-18 13:30:00,Water Ride,33.458622,Validation
2021-09-27 11:00:00,Flying Coaster,13.70456,Validation
2021-11-05 12:00:00,Flying Coaster,38.19054,Validation
2022-03-17 13:00:00,Water Ride,30.088675,Validation
2022-02-04 15:45:00,Pirate Ship,19.853493,Validation
2021-08-05 18:00:00,Flying Coaster,5.7491655,Validation
2020-09-22 13:15:00,Flying Coaster,8.886349,Validation
2021-07-09 10:30:00,Water Ride,19.93709,Validation
2021-08-28 14:00:00,Water Ride,33.639904,Validation
2020-10-20 10:15:00,Pirate Ship,22.657522,Validation
2020-09-04 17:15:00,Pirate Ship,10.267978,Validation
2020-09-11 09:45:00,Pirate Ship,15.65486,Validation
2021-10-02 14:15:00,Water Ride,25.554703,Validation
2022-02-18 15:45:00,Pirate Ship,32.753944,Validation
2021-07-23 10:15:00,Pirate Ship,23.451027,Validation
2020-07-25 17:00:00,Pirate Ship,33.61742,Validation
2021-10-08 13:45:00,Flying Coaster,12.055054,Validation
2021-10-31 11:15:00,Flying Coaster,31.692364,Validation
2020-10-06 12:00:00,Flying Coaster,4.8877325,Validation
2021-06-26 15:15:00,Flying Coaster,35.486195,Validation
2022-01-31 09:45:00,Water Ride,16.749758,Validation
2021-12-07 15:30:00,Flying Coaster,18.675058,Validation
2021-09-17 15:00:00,Pirate Ship,22.394062,Validation
2020-08-29 12:30:00,Water Ride,25.648506,Validation
2021-11-29 11:45:00,Water Ride,28.854298,Validation
2021-07-24 09:45:00,Pirate Ship,22.379198,Validation
2021-12-18 09:45:00,Flying Coaster,43.49453,Validation
2021-11-19 19:45:00,Flying Coaster,3.2901819,Validation
2021-12-18 11:45:00,Pirate Ship,38.81444,Validation
2020-08-15 15:45:00,Water Ride,24.746147,Validation
