DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2018-10-24 14:00:00,Pirate Ship,12.846439489983196,Validation
2019-12-20 15:00:00,Water Ride,29.345858563477307,Validation
2019-08-08 11:45:00,Water Ride,33.59721157200604,Validation
2022-05-05 20:45:00,Pirate Ship,33.395558635763905,Validation
2022-07-21 09:15:00,Pirate Ship,9.90532263834379,Validation
2022-04-12 20:15:00,Flying Coaster,17.756547202028273,Validation
2021-10-05 14:15:00,Water Ride,12.061939169993526,Validation
2019-06-23 12:00:00,Water Ride,31.023314010166814,Validation
2022-03-27 14:30:00,Water Ride,21.665858026506406,Validation
2020-08-04 16:15:00,Water Ride,17.737677936586802,Validation
2019-08-29 20:00:00,Flying Coaster,18.22046855070244,Validation
2021-06-23 14:00:00,Water Ride,26.4045044786268,Validation
2022-08-10 15:00:00,Flying Coaster,18.5231129764819,Validation
2022-05-05 12:45:00,Water Ride,27.17517942932962,Validation
2019-02-20 15:30:00,Flying Coaster,25.76487652226008,Validation
2022-07-30 19:00:00,Flying Coaster,30.336380044255943,Validation
2022-03-06 16:45:00,Water Ride,21.40255710893825,Validation
2018-11-04 12:45:00,Pirate Ship,30.344653169160452,Validation
2020-02-18 11:45:00,Water Ride,22.98218370766873,Validation
2022-01-20 16:00:00,Pirate Ship,22.67992358402886,Validation
2022-04-05 13:00:00,Water Ride,25.661669389786162,Validation
2022-04-26 17:00:00,Water Ride,11.608440926185146,Validation
2022-07-11 19:15:00,Water Ride,35.13504530023303,Validation
2022-02-18 11:00:00,Water Ride,17.468738960668595,Validation
2022-01-14 11:45:00,Pirate Ship,32.70823269073019,Validation
2018-12-17 16:45:00,Flying Coaster,28.006726441818568,Validation
2021-10-12 12:45:00,Pirate Ship,41.87278102638087,Validation
2019-06-26 19:00:00,Flying Coaster,10.299473839923284,Validation
2022-02-18 15:45:00,Water Ride,36.67943368983029,Validation
2020-09-04 12:45:00,Pirate Ship,26.786522471517515,Validation
2019-05-16 10:00:00,Water Ride,18.96668981995988,Validation
2021-12-03 13:45:00,Water Ride,26.181031772092577,Validation
2021-09-09 10:30:00,Pirate Ship,39.74967722888868,Validation
2021-12-29 12:45:00,Pirate Ship,31.527232384571363,Validation
2022-06-26 09:45:00,Pirate Ship,11.171214141184604,Validation
2022-07-28 14:00:00,Pirate Ship,17.276016426862356,Validation
2022-01-03 16:45:00,Water Ride,11.738137538584411,Validation
2020-10-12 10:15:00,Pirate Ship,11.28293596623745,Validation
2020-09-04 17:15:00,Pirate Ship,28.344174207551415,Validation
2019-07-21 20:30:00,Flying Coaster,20.721927072151704,Validation
2022-06-02 11:00:00,Pirate Ship,18.125258894050564,Validation
2020-10-19 14:15:00,Flying Coaster,20.484639426713187,Validation
2021-11-02 10:30:00,Pirate Ship,17.852562673781488,Validation
2020-10-06 12:00:00,Water Ride,22.958822526064054,Validation
2018-10-27 16:15:00,Water Ride,33.803460080478054,Validation
2019-06-25 18:30:00,Water Ride,21.006263256337412,Validation
2020-10-14 15:00:00,Water Ride,19.59608516438033,Validation
2021-10-06 14:15:00,Flying Coaster,20.283364074249143,Validation
2021-11-11 15:15:00,Water Ride,20.409349932330937,Validation
2022-06-24 19:30:00,Water Ride,20.156948791018056,Validation
2020-10-08 09:15:00,Water Ride,29.973720594458438,Validation
2022-02-21 17:30:00,Pirate Ship,33.790372956049374,Validation
2020-01-22 11:15:00,Pirate Ship,29.487589251854892,Validation
2019-08-11 15:00:00,Water Ride,27.38607760564547,Validation
2022-07-23 17:45:00,Pirate Ship,28.17714107574529,Validation
2022-04-17 12:45:00,Flying Coaster,36.943222694774384,Validation
2019-10-13 13:00:00,Water Ride,21.650024068497423,Validation
2021-12-30 16:30:00,Pirate Ship,12.40926577265373,Validation
2018-11-23 15:45:00,Flying Coaster,20.582093457991093,Validation
2022-06-15 13:00:00,Flying Coaster,24.413373415191323,Validation
2021-09-10 09:45:00,Pirate Ship,17.75423335348709,Validation
2020-02-27 17:00:00,Pirate Ship,20.39647292841287,Validation
2022-06-11 17:00:00,Pirate Ship,16.87296189291493,Validation
2019-10-26 18:30:00,Water Ride,18.727989518865577,Validation
2020-01-14 15:45:00,Flying Coaster,18.901786952528607,Validation
2022-01-15 13:30:00,Flying Coaster,35.76797329475663,Validation
2022-07-11 16:00:00,Water Ride,28.150703937127236,Validation
2018-10-04 13:15:00,Water Ride,22.061078697229274,Validation
2020-09-20 11:00:00,Pirate Ship,24.127767691300527,Validation
2021-07-24 09:45:00,Flying Coaster,28.188991263908527,Validation
2019-07-08 09:30:00,Flying Coaster,25.077987745197778,Validation
2020-08-08 15:15:00,Water Ride,21.58225005322561,Validation
2022-06-05 15:00:00,Flying Coaster,19.49689613844381,Validation
2021-10-27 13:45:00,Pirate Ship,18.26504785193756,Validation
2022-06-03 12:45:00,Water Ride,29.42695400443563,Validation
2020-08-08 11:00:00,Flying Coaster,24.803176675516706,Validation
2021-08-12 19:00:00,Pirate Ship,23.27732903803385,Validation
2018-11-26 15:30:00,Flying Coaster,31.39528326080878,Validation
2022-06-29 11:00:00,Flying Coaster,19.756045207150297,Validation
2018-10-28 16:45:00,Pirate Ship,36.73175098552367,Validation
2021-06-26 10:45:00,Water Ride,31.794410794928496,Validation
2021-11-19 17:45:00,Pirate Ship,14.06266092531876,Validation
2019-11-01 15:30:00,Water Ride,25.015432069757605,Validation
2021-11-18 16:15:00,Water Ride,40.78132478423625,Validation
2020-10-08 11:45:00,Flying Coaster,19.7220903753392,Validation
2020-07-18 15:45:00,Pirate Ship,30.90687229344105,Validation
2021-07-14 19:00:00,Pirate Ship,25.77444693426595,Validation
2020-08-11 12:15:00,Pirate Ship,22.16438554748337,Validation
2021-07-14 19:00:00,Water Ride,19.607398574071652,Validation
2019-04-14 13:45:00,Water Ride,23.70530167715474,Validation
2022-05-28 10:30:00,Flying Coaster,15.604683530851887,Validation
2022-02-18 15:45:00,Pirate Ship,26.792816197628486,Validation
2022-07-26 11:00:00,Pirate Ship,21.105754884571347,Validation
2020-01-04 10:00:00,Pirate Ship,11.752171672853153,Validation
2022-03-12 14:00:00,Flying Coaster,28.42866612287274,Validation
2022-04-11 10:45:00,Flying Coaster,28.456735539207518,Validation
2019-10-29 14:45:00,Water Ride,27.57416210030563,Validation
2022-02-01 16:15:00,Water Ride,15.287579993637657,Validation
2022-03-13 11:30:00,Water Ride,35.49252246549476,Validation
2020-08-06 09:30:00,Flying Coaster,33.912485992060176,Validation
2022-08-01 11:00:00,Water Ride,20.292214205353293,Validation
2019-05-08 16:30:00,Water Ride,32.095793747580146,Validation
2021-12-03 13:45:00,Flying Coaster,6.129282535533834,Validation
2019-05-08 16:30:00,Flying Coaster,28.465650795190097,Validation
2019-10-15 17:45:00,Flying Coaster,13.968832155295221,Validation
2019-06-30 15:45:00,Water Ride,22.15343527239055,Validation
2022-04-07 10:45:00,Pirate Ship,15.49953212671611,Validation
2021-06-25 10:00:00,Water Ride,28.121010927738,Validation
2019-12-29 15:30:00,Flying Coaster,21.346037805706384,Validation
2019-04-02 10:15:00,Flying Coaster,25.014489030870703,Validation
2021-11-26 18:15:00,Pirate Ship,33.42125473402926,Validation
2019-06-13 14:45:00,Water Ride,30.405736161145104,Validation
2022-08-10 19:30:00,Flying Coaster,25.377301516286717,Validation
2018-10-08 15:30:00,Water Ride,32.59836890205186,Validation
2019-06-28 12:30:00,Water Ride,14.48865520592661,Validation
2022-02-04 15:45:00,Pirate Ship,22.302887285749645,Validation
2022-01-03 11:45:00,Water Ride,24.446516240694816,Validation
2020-02-28 11:30:00,Flying Coaster,15.240504176975064,Validation
2022-04-29 19:30:00,Water Ride,19.15403985108981,Validation
2020-02-18 15:45:00,Water Ride,31.888218998380456,Validation
2021-07-26 18:15:00,Flying Coaster,12.034387080678572,Validation
2022-01-19 17:30:00,Water Ride,22.526315410208625,Validation
2021-11-29 11:45:00,Water Ride,26.714946400577798,Validation
2019-10-04 13:45:00,Water Ride,29.79256191542696,Validation
2019-04-17 17:15:00,Flying Coaster,27.972157144432376,Validation
2019-07-24 11:15:00,Flying Coaster,14.985908248646403,Validation
2022-03-07 14:45:00,Flying Coaster,34.116273515251365,Validation
2018-12-22 13:45:00,Water Ride,30.53485980778017,Validation
2021-08-03 16:15:00,Pirate Ship,29.037144771527043,Validation
2019-07-29 12:30:00,Water Ride,25.982953703936598,Validation
2021-09-27 11:00:00,Water Ride,26.451230747484612,Validation
2022-06-27 15:00:00,Water Ride,30.545534247692473,Validation
2021-09-16 13:00:00,Flying Coaster,17.89328693373298,Validation
2021-12-08 15:45:00,Water Ride,21.430980309683097,Validation
2020-08-09 09:15:00,Flying Coaster,31.23609065571734,Validation
2021-12-09 13:15:00,Flying Coaster,19.679979804195185,Validation
2021-12-26 17:00:00,Water Ride,27.19368266299824,Validation
2022-04-17 19:30:00,Water Ride,35.35362046267734,Validation
2019-03-16 09:45:00,Flying Coaster,33.205505843450375,Validation
2019-01-31 11:30:00,Flying Coaster,30.420718979987928,Validation
2022-07-12 20:00:00,Flying Coaster,26.678428788811004,Validation
2021-08-19 18:45:00,Water Ride,26.84273769756292,Validation
2019-09-24 14:30:00,Flying Coaster,21.475766947848697,Validation
2019-04-14 10:45:00,Flying Coaster,22.14935581115526,Validation
2022-03-05 14:15:00,Flying Coaster,21.91209102470668,Validation
2022-05-29 10:15:00,Flying Coaster,20.469030776992412,Validation
2022-05-02 19:15:00,Water Ride,15.16770069406791,Validation
2019-05-06 10:45:00,Flying Coaster,23.05627710412943,Validation
2020-02-15 14:30:00,Pirate Ship,13.429758167629458,Validation
2022-04-30 12:15:00,Flying Coaster,36.69295554335251,Validation
2020-01-02 17:15:00,Pirate Ship,26.87736667325955,Validation
2019-04-02 10:15:00,Water Ride,20.26364670278627,Validation
2020-09-14 10:45:00,Pirate Ship,30.844250931695107,Validation
2020-09-09 13:15:00,Flying Coaster,24.991265428468,Validation
2019-09-02 13:45:00,Water Ride,18.325502411543727,Validation
2019-03-06 11:15:00,Flying Coaster,29.212851201816566,Validation
2021-11-10 13:45:00,Flying Coaster,25.558251977551254,Validation
2019-04-21 18:00:00,Flying Coaster,32.68521426091689,Validation
2021-12-16 17:00:00,Pirate Ship,34.82308537990956,Validation
2020-10-19 14:15:00,Water Ride,26.15074666932487,Validation
2022-04-28 10:45:00,Pirate Ship,22.51078135273903,Validation
2021-11-10 16:00:00,Water Ride,20.77446275292205,Validation
2019-03-14 15:30:00,Flying Coaster,28.74909926348559,Validation
2022-05-21 19:15:00,Pirate Ship,34.69334388224381,Validation
2021-06-26 15:15:00,Flying Coaster,26.351567375178806,Validation
2021-10-02 18:45:00,Pirate Ship,23.951596305254675,Validation
2022-08-08 18:00:00,Water Ride,33.54696358459781,Validation
2019-05-29 16:45:00,Flying Coaster,21.428052679790696,Validation
2019-09-30 13:00:00,Flying Coaster,13.161700033376023,Validation
2021-11-03 10:45:00,Pirate Ship,17.896074677568098,Validation
2021-10-12 16:15:00,Water Ride,33.09470770849954,Validation
2020-02-10 15:00:00,Pirate Ship,15.45383507966944,Validation
2021-08-02 11:45:00,Flying Coaster,22.24337298752524,Validation
2022-06-07 11:45:00,Water Ride,20.238497530384496,Validation
2021-07-22 13:00:00,Water Ride,29.59147422487911,Validation
2022-07-13 20:45:00,Pirate Ship,28.217448570072555,Validation
2021-08-30 16:00:00,Pirate Ship,13.107825760140196,Validation
2020-02-17 10:30:00,Pirate Ship,22.66647115888072,Validation
2021-08-23 09:45:00,Pirate Ship,30.6265615606396,Validation
2022-07-10 11:15:00,Pirate Ship,19.078665587249905,Validation
2022-07-02 15:30:00,Flying Coaster,22.33868775478455,Validation
2022-03-22 15:30:00,Pirate Ship,7.737872164906543,Validation
2019-10-11 15:15:00,Water Ride,32.00873009330026,Validation
2021-12-22 09:30:00,Flying Coaster,22.701181418521642,Validation
2019-05-23 10:15:00,Water Ride,19.50122509910389,Validation
2018-10-21 18:00:00,Pirate Ship,14.943638804368115,Validation
2022-07-23 15:00:00,Water Ride,20.214131139767677,Validation
2021-06-25 17:15:00,Water Ride,15.71806261516379,Validation
2022-04-18 15:15:00,Pirate Ship,29.897860131492095,Validation
2021-08-27 18:30:00,Pirate Ship,25.613340061215826,Validation
2019-11-22 14:00:00,Flying Coaster,31.190607576013534,Validation
2021-09-02 12:15:00,Pirate Ship,27.796523314377065,Validation
2021-09-28 10:15:00,Water Ride,22.419461667261835,Validation
2019-03-08 15:45:00,Flying Coaster,29.195614900636333,Validation
2021-07-09 17:15:00,Water Ride,17.239441221603155,Validation
2019-12-29 18:30:00,Flying Coaster,31.621113191806945,Validation
2022-03-15 15:15:00,Pirate Ship,15.031232993551493,Validation
2022-05-01 14:30:00,Water Ride,26.052362820084756,Validation
2019-01-05 09:00:00,Water Ride,24.595089875401424,Validation
2021-12-26 17:00:00,Flying Coaster,25.22781515997914,Validation
2021-12-24 12:00:00,Water Ride,26.58695250532761,Validation
2021-07-20 16:45:00,Pirate Ship,23.07876271423727,Validation
2022-07-23 20:00:00,Flying Coaster,25.219418909309173,Validation
2021-09-20 17:45:00,Water Ride,19.724183110154737,Validation
2021-08-26 17:00:00,Water Ride,28.141380899616543,Validation
2021-12-23 19:00:00,Water Ride,20.229577926062102,Validation
2019-12-27 12:30:00,Water Ride,23.827326477607887,Validation
2022-06-11 19:45:00,Pirate Ship,17.985212977465366,Validation
2021-08-22 18:30:00,Flying Coaster,16.115493307330684,Validation
2018-10-31 19:15:00,Pirate Ship,9.389505081988892,Validation
2019-05-29 16:45:00,Water Ride,27.476649974194665,Validation
2019-07-26 15:15:00,Flying Coaster,10.215369901684152,Validation
2021-12-11 15:15:00,Flying Coaster,12.647591199441582,Validation
2019-01-12 10:00:00,Flying Coaster,17.191638263863027,Validation
2021-07-23 10:15:00,Flying Coaster,33.18152686906428,Validation
2020-07-25 17:00:00,Pirate Ship,29.783312405304326,Validation
2020-08-27 09:15:00,Flying Coaster,20.21604274711507,Validation
2020-03-06 10:15:00,Flying Coaster,21.40689207349932,Validation
2020-10-10 16:15:00,Pirate Ship,24.90630014730811,Validation
2020-08-08 11:00:00,Water Ride,20.001109628343958,Validation
2021-08-27 16:30:00,Flying Coaster,23.808887068971853,Validation
2021-10-04 13:15:00,Water Ride,14.850902844605244,Validation
2020-08-15 15:45:00,Pirate Ship,29.103412843908142,Validation
2019-10-15 15:30:00,Flying Coaster,23.153244291755335,Validation
2020-02-11 16:15:00,Flying Coaster,27.80103940830253,Validation
2021-12-01 13:00:00,Water Ride,20.028225461492426,Validation
2022-06-09 17:15:00,Flying Coaster,25.612827233802022,Validation
2020-08-28 16:45:00,Flying Coaster,25.18014986081512,Validation
2021-11-07 16:15:00,Flying Coaster,19.97807807026903,Validation
2020-08-03 17:30:00,Pirate Ship,28.40835491755241,Validation
2020-01-01 09:45:00,Pirate Ship,29.140094197961336,Validation
2020-08-28 11:30:00,Water Ride,14.203359443044603,Validation
2021-11-12 13:45:00,Pirate Ship,29.008397874124487,Validation
2022-08-03 11:15:00,Pirate Ship,32.6980438836866,Validation
2019-08-21 10:30:00,Water Ride,22.86521836199247,Validation
2020-07-24 12:30:00,Pirate Ship,26.89630120925768,Validation
2019-06-12 12:00:00,Water Ride,20.208841384644753,Validation
2021-11-21 15:15:00,Flying Coaster,23.086821033207855,Validation
2021-11-05 12:00:00,Flying Coaster,28.347702557864835,Validation
2021-07-22 13:00:00,Flying Coaster,25.57702905164322,Validation
2021-10-04 13:15:00,Pirate Ship,19.474078823898175,Validation
2018-10-26 12:00:00,Flying Coaster,22.640485163805224,Validation
2021-10-16 15:00:00,Flying Coaster,44.66815004678043,Validation
2019-07-26 12:45:00,Water Ride,36.09835080358379,Validation
2022-07-07 09:30:00,Pirate Ship,27.333085645500425,Validation
2022-07-15 15:00:00,Pirate Ship,27.33085496886657,Validation
2021-10-12 12:45:00,Flying Coaster,18.68394110740824,Validation
2018-11-26 15:30:00,Water Ride,17.66205051517429,Validation
2022-08-05 15:00:00,Flying Coaster,15.012944985424822,Validation
2020-10-26 14:30:00,Flying Coaster,25.702636564162756,Validation
2022-05-28 10:30:00,Pirate Ship,13.174015303436626,Validation
2019-07-30 18:00:00,Flying Coaster,13.011857755474052,Validation
2021-12-14 18:45:00,Water Ride,13.261036664520061,Validation
2018-11-21 13:00:00,Flying Coaster,21.870674777860586,Validation
2021-09-26 09:45:00,Pirate Ship,27.18595102403572,Validation
2020-07-28 10:15:00,Pirate Ship,24.506658662973685,Validation
2021-09-28 16:45:00,Pirate Ship,22.708019747644872,Validation
2020-07-20 14:30:00,Pirate Ship,17.843034485303907,Validation
2021-08-23 14:15:00,Water Ride,12.95528495236604,Validation
2021-11-01 13:15:00,Flying Coaster,20.16062695505327,Validation
2022-06-30 16:15:00,Water Ride,28.938798526091663,Validation
2021-11-04 12:45:00,Pirate Ship,17.032790564171997,Validation
2019-07-19 14:45:00,Water Ride,26.68054952936612,Validation
2020-08-29 10:30:00,Pirate Ship,31.01737652104389,Validation
2020-09-03 14:15:00,Flying Coaster,21.60085033982063,Validation
2021-09-21 10:15:00,Water Ride,27.274026107170886,Validation
2022-05-04 15:15:00,Water Ride,27.299664679639925,Validation
2020-09-06 11:45:00,Flying Coaster,27.71941533526932,Validation
2022-06-05 12:30:00,Pirate Ship,21.39444721158965,Validation
2022-04-06 20:45:00,Pirate Ship,24.458557419077426,Validation
2020-08-12 17:15:00,Water Ride,10.715629182108382,Validation
2020-02-26 13:45:00,Pirate Ship,38.92973270235785,Validation
2021-09-29 10:30:00,Pirate Ship,26.79974072372112,Validation
2019-07-16 12:15:00,Flying Coaster,36.05964750709052,Validation
2019-12-22 12:45:00,Water Ride,18.815576155468424,Validation
2022-02-15 17:00:00,Pirate Ship,27.011722509665763,Validation
2022-07-10 11:15:00,Flying Coaster,22.837062266012808,Validation
2022-06-26 17:15:00,Water Ride,10.477716161971196,Validation
2021-10-09 10:45:00,Flying Coaster,22.680565851241667,Validation
2021-12-13 14:00:00,Water Ride,25.005041960803617,Validation
2022-01-11 15:00:00,Water Ride,28.40552832324366,Validation
2018-12-29 09:00:00,Water Ride,29.119103809281462,Validation
2020-10-07 13:45:00,Flying Coaster,38.24438982997759,Validation
2019-08-05 18:00:00,Flying Coaster,19.72712413578455,Validation
2020-09-12 12:15:00,Pirate Ship,18.329069593292072,Validation
2022-08-03 15:45:00,Flying Coaster,23.82082145117721,Validation
2021-11-11 15:15:00,Pirate Ship,22.761109749981223,Validation
2019-06-29 12:00:00,Flying Coaster,27.128005674789016,Validation
2022-03-27 12:15:00,Flying Coaster,12.696111515313948,Validation
2020-01-01 09:45:00,Water Ride,25.355788594708784,Validation
2021-08-11 10:30:00,Flying Coaster,22.723870622861643,Validation
2021-12-14 13:45:00,Pirate Ship,20.572731831730692,Validation
2022-02-15 17:00:00,Water Ride,15.16576655063592,Validation
2019-02-28 11:15:00,Flying Coaster,26.77496949469866,Validation
2020-10-03 14:00:00,Flying Coaster,22.931604379074784,Validation
2021-12-22 09:30:00,Pirate Ship,29.492478752448417,Validation
2022-04-12 10:30:00,Pirate Ship,11.037304913358245,Validation
2021-07-27 16:00:00,Pirate Ship,25.490369844051365,Validation
2021-09-28 14:30:00,Flying Coaster,20.65261456519697,Validation
2022-08-09 17:30:00,Pirate Ship,24.2732409407853,Validation
2021-10-14 10:15:00,Flying Coaster,37.1809925282539,Validation
2019-10-10 14:45:00,Flying Coaster,15.384446208951887,Validation
2022-06-12 14:00:00,Flying Coaster,19.76805962280768,Validation
2019-06-25 15:30:00,Water Ride,26.401027167475004,Validation
