DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,WAIT_TIME_IN_2H
2019-10-28 17:00:00,Flying Coaster,756.0,0,40,30.0,-270.0,300.0,10.0
2018-11-03 13:45:00,Water Ride,202.0,0,40,225.0,-95.0,495.0,40.0
2018-12-07 20:15:00,Flying Coaster,756.0,0,5,-195.0,-505.0,-75.0,10.0
2019-01-03 13:00:00,Water Ride,247.0,0,50,240.0,-70.0,540.0,40.0
2019-11-12 14:00:00,Water Ride,115.267,8,25,180.0,-120.0,300.0,30.0
2018-12-31 09:45:00,Flying Coaster,378.0,0,10,330.0,90.0,505.0,20.0
2019-10-16 11:30:00,Flying Coaster,756.0,0,25,360.0,60.0,510.0,25.0
2019-10-20 11:15:00,Flying Coaster,756.0,0,10,375.0,75.0,645.0,30.0
2019-11-25 10:00:00,Water Ride,247.0,0,10,420.0,120.0,540.0,15.0
2020-01-03 14:30:00,Water Ride,247.0,0,60,150.0,-150.0,450.0,35.0
2019-10-29 18:15:00,Flying Coaster,756.0,0,25,-45.0,-345.0,225.0,5.0
2018-11-04 19:00:00,Flying Coaster,756.0,0,5,-90.0,-410.0,120.0,0.0
2019-10-19 17:15:00,Water Ride,247.0,0,30,15.0,-285.0,285.0,25.0
2019-10-01 13:45:00,Water Ride,247.0,0,15,225.0,-75.0,375.0,10.0
2018-10-14 16:30:00,Flying Coaster,756.0,0,25,60.0,-260.0,270.0,15.0
2019-12-21 14:00:00,Water Ride,247.0,0,20,180.0,-120.0,480.0,50.0
2018-11-14 09:45:00,Water Ride,98.8,0,5,435.0,125.0,555.0,25.0
2018-10-15 11:15:00,Flying Coaster,756.0,0,5,375.0,55.0,525.0,40.0
2018-10-04 09:00:00,Water Ride,202.0,0,5,510.0,190.0,660.0,5.0
2018-10-19 14:15:00,Water Ride,179.75,0,25,195.0,-125.0,345.0,25.0
2018-11-10 15:45:00,Flying Coaster,756.0,0,35,75.0,-235.0,375.0,10.0
2019-10-16 11:15:00,Flying Coaster,756.0,0,25,375.0,75.0,525.0,25.0
2019-10-10 17:00:00,Water Ride,131.733,7,30,30.0,-270.0,180.0,0.0
2018-11-15 14:15:00,Flying Coaster,756.0,0,10,165.0,-145.0,285.0,10.0
2019-10-10 16:45:00,Water Ride,247.0,0,15,45.0,-255.0,195.0,30.0
2019-10-20 13:15:00,Water Ride,247.0,0,30,255.0,-45.0,525.0,20.0
2019-11-26 14:30:00,Water Ride,247.0,0,15,150.0,-150.0,270.0,25.0
2018-12-06 10:30:00,Flying Coaster,726.6,0,15,390.0,80.0,510.0,15.0
2018-10-06 10:15:00,Water Ride,224.5,0,15,435.0,115.0,705.0,35.0
2018-12-22 09:45:00,Flying Coaster,756.0,0,5,435.0,125.0,735.0,40.0
2019-12-12 19:45:00,Flying Coaster,378.0,0,0,-165.0,-465.0,-45.0,5.0
2019-10-08 10:45:00,Water Ride,247.0,0,30,405.0,105.0,555.0,20.0
2018-12-21 16:15:00,Flying Coaster,756.0,0,35,45.0,-265.0,165.0,5.0
2019-11-29 10:15:00,Flying Coaster,403.2,0,10,405.0,105.0,525.0,5.0
2018-10-20 16:45:00,Flying Coaster,732.9,0,75,45.0,-275.0,315.0,40.0
2019-10-25 13:00:00,Water Ride,247.0,0,15,270.0,-30.0,540.0,15.0
2019-10-08 13:30:00,Flying Coaster,756.0,0,5,240.0,-60.0,390.0,10.0
2019-01-05 16:15:00,Flying Coaster,756.0,0,50,45.0,-265.0,345.0,35.0
2019-12-16 10:45:00,Water Ride,247.0,0,20,375.0,75.0,495.0,25.0
2018-12-23 17:45:00,Flying Coaster,756.0,0,25,-45.0,-355.0,255.0,5.0
2018-10-23 19:15:00,Flying Coaster,747.6,0,45,-105.0,-425.0,165.0,60.0
2019-01-02 12:00:00,Flying Coaster,756.0,0,45,300.0,-10.0,600.0,50.0
2018-11-18 12:00:00,Flying Coaster,756.0,0,35,300.0,-10.0,540.0,30.0
2018-12-04 10:30:00,Flying Coaster,756.0,0,5,390.0,80.0,570.0,5.0
2018-12-31 11:15:00,Water Ride,247.0,0,20,240.0,0.0,415.0,40.0
2019-10-27 12:45:00,Water Ride,247.0,0,30,285.0,-15.0,555.0,30.0
2018-10-19 15:45:00,Pirate Ship,276.25,0,20,105.0,-215.0,255.0,30.0
2019-12-06 15:15:00,Flying Coaster,756.0,0,5,105.0,-195.0,225.0,5.0
2019-11-29 18:45:00,Flying Coaster,756.0,0,5,-105.0,-405.0,15.0,5.0
2019-10-08 11:15:00,Water Ride,247.0,0,20,375.0,75.0,525.0,30.0
2018-10-13 11:30:00,Pirate Ship,279.367,0,60,360.0,40.0,630.0,55.0
2018-10-23 19:30:00,Flying Coaster,724.5,0,35,-120.0,-440.0,150.0,45.0
2019-10-12 13:00:00,Flying Coaster,756.0,0,35,270.0,-30.0,540.0,50.0
2018-10-20 16:15:00,Pirate Ship,267.75,0,55,75.0,-245.0,345.0,60.0
2018-11-03 12:15:00,Flying Coaster,756.0,0,60,315.0,-5.0,585.0,60.0
2019-12-22 19:15:00,Pirate Ship,280.5,0,30,-135.0,-435.0,165.0,25.0
2019-12-03 10:15:00,Flying Coaster,378.0,0,15,405.0,105.0,525.0,10.0
2018-12-07 18:00:00,Flying Coaster,756.0,0,5,-60.0,-370.0,60.0,5.0
2018-12-24 10:45:00,Water Ride,247.0,0,35,375.0,65.0,675.0,35.0
2018-12-14 13:45:00,Flying Coaster,756.0,0,25,195.0,-115.0,315.0,25.0
2018-11-03 14:30:00,Water Ride,202.0,0,45,180.0,-140.0,450.0,40.0
2018-11-04 17:30:00,Water Ride,202.0,0,15,0.0,-320.0,210.0,25.0
2018-12-23 12:45:00,Water Ride,247.0,0,15,255.0,-55.0,555.0,30.0
2019-12-21 15:30:00,Flying Coaster,756.0,0,35,90.0,-210.0,390.0,5.0
2018-10-14 18:30:00,Flying Coaster,756.0,0,15,-60.0,-380.0,150.0,10.0
2019-12-03 15:00:00,Flying Coaster,756.0,0,5,120.0,-180.0,240.0,10.0
2018-11-02 11:15:00,Water Ride,179.75,0,30,375.0,55.0,645.0,60.0
2019-10-29 16:45:00,Water Ride,247.0,0,45,45.0,-255.0,315.0,30.0
2019-10-05 12:45:00,Water Ride,247.0,0,45,285.0,-15.0,555.0,35.0
2019-10-09 15:30:00,Water Ride,247.0,0,15,120.0,-180.0,270.0,20.0
2018-11-03 16:30:00,Water Ride,202.0,0,40,60.0,-260.0,330.0,40.0
2019-01-02 12:15:00,Flying Coaster,756.0,0,45,285.0,-25.0,585.0,50.0
2020-01-03 10:15:00,Flying Coaster,756.0,0,20,405.0,105.0,705.0,35.0
2018-12-09 09:15:00,Water Ride,247.0,0,10,465.0,155.0,705.0,35.0
2018-11-02 12:45:00,Water Ride,179.75,0,60,285.0,-35.0,555.0,40.0
2018-10-20 10:30:00,Pirate Ship,275.967,0,35,420.0,100.0,690.0,40.0
2018-11-18 15:45:00,Flying Coaster,756.0,0,40,75.0,-235.0,315.0,15.0
2019-12-09 14:45:00,Flying Coaster,756.0,0,10,135.0,-165.0,255.0,5.0
2018-12-30 13:30:00,Flying Coaster,756.0,0,30,210.0,-100.0,510.0,60.0
2019-12-21 10:00:00,Water Ride,247.0,0,30,420.0,120.0,720.0,35.0
2018-11-30 18:15:00,Water Ride,224.5,0,0,-75.0,-385.0,45.0,5.0
2019-12-21 16:45:00,Water Ride,247.0,0,50,15.0,-285.0,315.0,50.0
2019-12-23 11:15:00,Flying Coaster,756.0,0,20,345.0,45.0,645.0,30.0
2019-12-22 19:00:00,Water Ride,247.0,0,20,-120.0,-420.0,180.0,0.0
2018-12-02 10:45:00,Flying Coaster,756.0,0,15,375.0,65.0,615.0,35.0
2018-12-07 16:45:00,Water Ride,224.5,0,30,15.0,-295.0,135.0,0.0
2019-10-05 18:45:00,Water Ride,247.0,0,35,-75.0,-375.0,195.0,25.0
2019-11-20 13:15:00,Water Ride,247.0,0,25,225.0,-75.0,345.0,15.0
2019-11-29 13:45:00,Flying Coaster,756.0,0,15,195.0,-105.0,315.0,5.0
2019-11-29 12:30:00,Water Ride,247.0,0,25,270.0,-30.0,390.0,15.0
2018-12-01 09:00:00,Water Ride,202.0,0,5,480.0,170.0,780.0,45.0
2019-10-12 17:45:00,Flying Coaster,756.0,0,35,-15.0,-315.0,255.0,25.0
2019-10-12 12:45:00,Water Ride,247.0,0,35,285.0,-15.0,555.0,35.0
2018-12-05 12:30:00,Water Ride,247.0,0,20,270.0,-40.0,450.0,10.0
2018-12-10 15:45:00,Flying Coaster,756.0,0,30,75.0,-235.0,255.0,15.0
2018-10-19 16:00:00,Pirate Ship,276.25,0,20,90.0,-230.0,240.0,35.0
2020-01-03 14:30:00,Pirate Ship,153.0,0,45,150.0,-150.0,450.0,35.0
2019-11-21 11:15:00,Flying Coaster,756.0,0,10,345.0,45.0,465.0,5.0
2018-10-25 14:30:00,Water Ride,202.0,0,40,180.0,-140.0,450.0,35.0
2018-12-17 09:30:00,Flying Coaster,319.2,0,0,450.0,140.0,570.0,25.0
2019-10-26 20:30:00,Water Ride,247.0,0,5,-240.0,-480.0,-80.0,15.0
2019-12-22 20:00:00,Flying Coaster,756.0,0,5,-180.0,-480.0,120.0,0.0
2018-10-05 12:00:00,Pirate Ship,153.0,0,45,330.0,10.0,480.0,15.0
2018-10-23 19:30:00,Pirate Ship,153.0,0,45,-120.0,-440.0,150.0,50.0
2019-10-31 20:00:00,Flying Coaster,756.0,0,25,-210.0,-450.0,-80.0,40.0
2019-10-28 16:00:00,Water Ride,247.0,0,45,90.0,-210.0,360.0,35.0
2019-12-22 17:30:00,Flying Coaster,151.2,12,30,-30.0,-330.0,270.0,5.0
2018-11-18 11:15:00,Flying Coaster,756.0,0,40,345.0,35.0,585.0,30.0
2018-10-13 14:45:00,Pirate Ship,280.5,0,50,165.0,-155.0,435.0,45.0
2019-01-04 09:30:00,Water Ride,247.0,0,15,450.0,140.0,750.0,45.0
2018-12-09 17:15:00,Water Ride,247.0,0,10,-15.0,-325.0,225.0,20.0
2019-10-27 16:30:00,Flying Coaster,756.0,0,25,60.0,-240.0,330.0,5.0
2018-12-02 11:00:00,Flying Coaster,756.0,0,30,360.0,50.0,600.0,35.0
2018-10-09 15:15:00,Pirate Ship,280.5,0,15,135.0,-185.0,285.0,35.0
2019-10-28 10:30:00,Flying Coaster,756.0,0,5,420.0,120.0,690.0,40.0
2019-01-04 16:15:00,Water Ride,148.2,6,40,45.0,-265.0,345.0,25.0
2019-10-22 18:30:00,Flying Coaster,756.0,0,25,-60.0,-360.0,210.0,5.0
2018-11-28 14:15:00,Flying Coaster,724.5,0,5,165.0,-145.0,285.0,5.0
2019-10-05 15:30:00,Water Ride,247.0,0,35,120.0,-180.0,390.0,35.0
2018-12-13 13:45:00,Flying Coaster,756.0,0,15,195.0,-115.0,375.0,15.0
2019-11-20 10:15:00,Flying Coaster,655.2,0,10,405.0,105.0,525.0,5.0
2018-10-12 10:00:00,Water Ride,224.5,0,15,450.0,130.0,600.0,25.0
2018-10-11 18:15:00,Pirate Ship,153.0,0,45,-45.0,-365.0,105.0,0.0
2018-12-24 10:30:00,Water Ride,247.0,0,35,390.0,80.0,690.0,35.0
2019-11-18 14:45:00,Water Ride,247.0,0,15,135.0,-165.0,255.0,15.0
2019-10-22 14:30:00,Flying Coaster,756.0,0,50,180.0,-120.0,450.0,45.0
2019-10-22 16:45:00,Flying Coaster,756.0,0,45,45.0,-255.0,315.0,25.0
2018-12-25 18:30:00,Flying Coaster,756.0,0,40,-90.0,-400.0,210.0,5.0
2018-11-02 10:15:00,Water Ride,136.3,4,5,435.0,115.0,705.0,35.0
2019-10-04 09:30:00,Water Ride,247.0,0,5,465.0,165.0,630.0,15.0
2018-11-18 14:15:00,Water Ride,230.533,1,25,165.0,-145.0,405.0,45.0
2019-10-25 10:45:00,Water Ride,247.0,0,20,405.0,105.0,675.0,15.0
2018-10-15 10:15:00,Pirate Ship,153.0,0,25,435.0,115.0,585.0,35.0
2019-11-29 12:15:00,Water Ride,247.0,0,15,285.0,-15.0,405.0,15.0
2019-12-07 17:15:00,Flying Coaster,756.0,0,25,-15.0,-315.0,285.0,25.0
2018-12-25 18:30:00,Water Ride,247.0,0,50,-90.0,-400.0,210.0,20.0
2019-12-27 20:00:00,Pirate Ship,153.0,0,50,-180.0,-480.0,120.0,0.0
2019-10-30 14:30:00,Flying Coaster,756.0,0,45,180.0,-120.0,450.0,45.0
2018-11-30 13:45:00,Flying Coaster,756.0,0,10,195.0,-115.0,315.0,15.0
2018-10-03 09:15:00,Water Ride,224.5,0,5,495.0,175.0,645.0,15.0
2019-10-21 18:45:00,Water Ride,197.6,3,25,-75.0,-375.0,195.0,25.0
2018-11-16 20:15:00,Water Ride,247.0,0,15,-195.0,-505.0,-75.0,0.0
2018-10-10 11:30:00,Flying Coaster,756.0,0,15,360.0,40.0,510.0,10.0
2019-01-05 11:30:00,Flying Coaster,756.0,0,50,330.0,20.0,630.0,45.0
2019-11-10 17:30:00,Flying Coaster,756.0,0,45,-30.0,-330.0,210.0,25.0
2019-10-27 11:30:00,Flying Coaster,756.0,0,25,360.0,60.0,630.0,25.0
2019-10-27 13:00:00,Flying Coaster,756.0,0,25,270.0,-30.0,540.0,20.0
2018-12-29 17:00:00,Water Ride,247.0,0,45,0.0,-310.0,300.0,30.0
2018-11-19 16:00:00,Flying Coaster,756.0,0,15,60.0,-250.0,180.0,5.0
2019-11-01 09:45:00,Flying Coaster,277.2,0,0,465.0,165.0,735.0,30.0
2019-10-24 19:15:00,Water Ride,247.0,0,25,-105.0,-405.0,165.0,25.0
2019-10-12 12:00:00,Flying Coaster,756.0,0,40,330.0,30.0,600.0,50.0
2018-11-03 13:30:00,Flying Coaster,756.0,0,60,240.0,-80.0,510.0,70.0
2018-10-17 14:00:00,Flying Coaster,756.0,0,5,210.0,-110.0,360.0,25.0
2018-10-14 16:30:00,Water Ride,95.7667,8,10,60.0,-260.0,270.0,5.0
2019-12-12 11:45:00,Flying Coaster,756.0,0,5,315.0,15.0,435.0,5.0
2018-12-15 15:45:00,Flying Coaster,756.0,0,45,75.0,-235.0,375.0,30.0
2019-10-07 14:45:00,Water Ride,247.0,0,25,165.0,-135.0,315.0,30.0
2018-12-03 16:15:00,Water Ride,224.5,0,25,45.0,-265.0,225.0,40.0
2019-11-10 19:00:00,Flying Coaster,756.0,0,40,-120.0,-420.0,120.0,5.0
2018-12-19 16:00:00,Flying Coaster,756.0,0,15,0.0,-310.0,120.0,0.0
2018-12-04 11:45:00,Water Ride,247.0,0,40,315.0,5.0,495.0,25.0
2019-11-17 16:45:00,Flying Coaster,756.0,0,15,15.0,-285.0,255.0,15.0
2019-01-02 11:00:00,Water Ride,224.5,0,30,360.0,50.0,660.0,20.0
2018-10-03 16:45:00,Flying Coaster,756.0,0,10,45.0,-275.0,195.0,25.0
2018-12-06 10:30:00,Water Ride,247.0,0,10,390.0,80.0,510.0,25.0
2019-10-28 09:15:00,Flying Coaster,151.2,0,0,495.0,195.0,765.0,30.0
2018-12-02 09:00:00,Flying Coaster,201.6,8,5,480.0,170.0,720.0,30.0
2019-01-03 11:45:00,Flying Coaster,655.2,2,60,315.0,5.0,615.0,40.0
2018-10-05 14:15:00,Flying Coaster,756.0,0,15,195.0,-125.0,345.0,30.0
2018-11-01 18:45:00,Flying Coaster,756.0,0,15,-75.0,-395.0,195.0,15.0
2018-12-08 18:00:00,Water Ride,115.267,8,30,-60.0,-370.0,240.0,30.0
2019-10-20 12:00:00,Water Ride,247.0,0,40,330.0,30.0,600.0,30.0
2019-12-11 09:30:00,Flying Coaster,201.6,0,5,450.0,150.0,570.0,5.0
2019-12-07 14:00:00,Flying Coaster,756.0,0,45,180.0,-120.0,480.0,45.0
2018-11-18 13:30:00,Flying Coaster,756.0,0,25,210.0,-100.0,450.0,40.0
2018-10-15 12:45:00,Flying Coaster,756.0,0,35,285.0,-35.0,435.0,35.0
2019-12-22 18:45:00,Pirate Ship,280.5,0,20,-105.0,-405.0,195.0,25.0
2019-12-10 14:45:00,Flying Coaster,756.0,0,10,135.0,-165.0,255.0,10.0
2019-12-04 10:45:00,Flying Coaster,478.8,0,30,375.0,75.0,495.0,5.0
2019-10-04 09:30:00,Flying Coaster,75.6,0,5,465.0,165.0,630.0,20.0
2018-12-23 20:00:00,Flying Coaster,756.0,0,5,-180.0,-490.0,120.0,0.0
2019-10-20 10:00:00,Water Ride,247.0,0,15,450.0,150.0,720.0,40.0
2019-11-01 10:00:00,Flying Coaster,378.0,0,15,450.0,150.0,720.0,30.0
2019-11-02 10:45:00,Flying Coaster,756.0,0,40,405.0,105.0,675.0,45.0
2018-10-05 17:00:00,Pirate Ship,195.5,0,40,30.0,-290.0,180.0,60.0
2018-12-15 17:45:00,Flying Coaster,756.0,0,30,-45.0,-355.0,255.0,5.0
2019-01-02 13:45:00,Water Ride,224.5,0,35,195.0,-115.0,495.0,40.0
2018-10-29 16:45:00,Flying Coaster,756.0,0,40,45.0,-275.0,315.0,5.0
2019-10-23 19:30:00,Flying Coaster,756.0,0,20,-120.0,-420.0,150.0,5.0
2018-12-06 13:15:00,Flying Coaster,756.0,0,10,225.0,-85.0,345.0,10.0
