DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2022-01-29 09:15:00,Water Ride,24.970531,Validation
2020-08-28 11:30:00,Pirate Ship,24.797792,Validation
2020-08-13 13:30:00,Pirate Ship,32.720955,Validation
2022-01-08 17:30:00,Flying Coaster,13.836697,Validation
2021-09-20 14:45:00,Pirate Ship,23.630589,Validation
2021-06-29 10:00:00,Water Ride,18.091513,Validation
2021-08-04 15:45:00,Pirate Ship,35.27263,Validation
2021-08-06 11:45:00,Flying Coaster,11.972018,Validation
2022-02-16 17:30:00,Flying Coaster,7.3536196,Validation
2020-10-06 14:15:00,Water Ride,7.090041,Validation
2021-10-16 18:15:00,Flying Coaster,6.442611,Validation
2022-01-01 13:15:00,Water Ride,38.98624,Validation
2022-03-09 16:45:00,Flying Coaster,12.248054,Validation
2021-12-13 14:00:00,Pirate Ship,42.3651,Validation
2021-12-27 18:45:00,Pirate Ship,24.30581,Validation
2020-10-03 16:30:00,Water Ride,23.67484,Validation
2020-08-11 16:30:00,Flying Coaster,11.79258,Validation
2020-10-22 11:30:00,Flying Coaster,32.3297,Validation
2021-09-18 19:00:00,Pirate Ship,6.594868,Validation
2021-12-28 19:15:00,Flying Coaster,10.496332,Validation
2021-06-30 13:00:00,Flying Coaster,35.21469,Validation
2021-08-05 14:00:00,Water Ride,28.279562,Validation
2021-07-13 17:30:00,Water Ride,16.916231,Validation
2021-06-23 16:45:00,Pirate Ship,22.246578,Validation
2021-11-29 16:30:00,Pirate Ship,28.533218,Validation
2021-12-18 20:15:00,Pirate Ship,14.135535,Validation
2022-01-11 12:15:00,Pirate Ship,32.038963,Validation
2021-09-02 12:15:00,Flying Coaster,7.8529444,Validation
2021-12-07 12:45:00,Flying Coaster,25.917545,Validation
2021-06-23 16:45:00,Flying Coaster,16.658445,Validation
2022-03-12 14:00:00,Pirate Ship,34.332214,Validation
2021-11-18 16:15:00,Flying Coaster,5.5203757,Validation
2021-12-24 14:30:00,Flying Coaster,21.413416,Validation
2021-08-05 14:00:00,Flying Coaster,29.18309,Validation
2021-12-14 18:45:00,Pirate Ship,22.610607,Validation
2022-02-03 13:45:00,Pirate Ship,22.681812,Validation
2022-03-03 13:15:00,Water Ride,30.982544,Validation
2021-07-25 16:00:00,Water Ride,23.833055,Validation
2022-02-28 10:15:00,Pirate Ship,37.141384,Validation
2022-02-22 12:15:00,Pirate Ship,27.259506,Validation
2021-09-19 17:15:00,Pirate Ship,19.758646,Validation
2022-03-26 16:15:00,Water Ride,47.06488,Validation
2021-09-09 17:30:00,Flying Coaster,6.2099752,Validation
2020-08-04 16:15:00,Pirate Ship,42.26323,Validation
2020-08-28 16:45:00,Pirate Ship,38.254887,Validation
2022-03-03 15:45:00,Water Ride,30.484493,Validation
2020-10-16 15:15:00,Water Ride,14.36229,Validation
2021-11-27 13:45:00,Water Ride,31.593182,Validation
2021-07-12 15:15:00,Flying Coaster,28.218325,Validation
2021-12-27 18:45:00,Water Ride,18.23212,Validation
2021-08-15 13:30:00,Water Ride,29.329721,Validation
2021-11-18 16:15:00,Pirate Ship,37.346874,Validation
2021-07-26 10:15:00,Flying Coaster,16.520334,Validation
2021-07-02 13:00:00,Pirate Ship,19.596458,Validation
2022-01-23 19:00:00,Water Ride,5.159215,Validation
2021-12-31 09:00:00,Water Ride,29.61358,Validation
2021-07-12 11:30:00,Water Ride,17.355007,Validation
2020-10-09 12:30:00,Pirate Ship,13.320947,Validation
2020-08-19 12:30:00,Pirate Ship,26.425589,Validation
2022-02-07 18:00:00,Water Ride,6.1338553,Validation
2022-01-14 14:15:00,Water Ride,27.319126,Validation
2022-03-17 10:30:00,Pirate Ship,33.341694,Validation
2020-10-14 12:00:00,Water Ride,12.272206,Validation
2021-12-19 15:45:00,Flying Coaster,27.74654,Validation
2020-10-01 09:00:00,Water Ride,6.0442514,Validation
2022-01-29 14:00:00,Pirate Ship,28.989098,Validation
2020-09-16 12:45:00,Water Ride,10.074519,Validation
2021-06-28 16:15:00,Pirate Ship,16.024462,Validation
2021-10-02 18:45:00,Water Ride,12.206548,Validation
2021-11-21 10:30:00,Flying Coaster,24.334196,Validation
2021-12-13 18:30:00,Flying Coaster,4.967542,Validation
2022-02-28 13:15:00,Water Ride,33.07558,Validation
2022-03-24 15:00:00,Water Ride,32.13171,Validation
2021-08-11 10:30:00,Pirate Ship,29.224363,Validation
2021-08-24 17:45:00,Flying Coaster,10.205263,Validation
2021-12-23 11:15:00,Water Ride,28.951723,Validation
2022-02-20 17:15:00,Flying Coaster,4.5076575,Validation
2021-12-16 17:00:00,Flying Coaster,7.8906565,Validation
2020-07-19 17:00:00,Pirate Ship,18.123043,Validation
2022-02-02 17:15:00,Pirate Ship,16.568634,Validation
2020-10-01 15:30:00,Water Ride,4.6892962,Validation
2020-09-02 12:30:00,Flying Coaster,13.550481,Validation
2022-03-11 16:30:00,Pirate Ship,16.131878,Validation
2021-06-29 14:30:00,Water Ride,16.493538,Validation
2020-07-21 18:00:00,Pirate Ship,4.8094034,Validation
2020-08-15 15:45:00,Flying Coaster,26.386078,Validation
2020-09-18 12:45:00,Pirate Ship,12.358674,Validation
2021-11-07 18:30:00,Flying Coaster,5.1538496,Validation
2020-10-09 09:30:00,Water Ride,8.988793,Validation
2021-09-22 16:30:00,Water Ride,15.687367,Validation
2022-03-16 13:00:00,Pirate Ship,37.49161,Validation
2021-12-28 12:15:00,Flying Coaster,46.476845,Validation
2021-12-16 14:45:00,Flying Coaster,14.647862,Validation
2021-11-01 18:00:00,Pirate Ship,15.85453,Validation
2022-01-16 10:45:00,Pirate Ship,27.3586,Validation
2021-09-05 12:00:00,Flying Coaster,19.773483,Validation
2021-08-13 12:30:00,Pirate Ship,25.438843,Validation
2021-07-03 15:30:00,Water Ride,30.611008,Validation
2021-10-15 14:00:00,Pirate Ship,24.20969,Validation
2021-11-22 12:00:00,Pirate Ship,27.949017,Validation
2022-01-20 16:00:00,Pirate Ship,17.458813,Validation
2021-09-27 11:00:00,Pirate Ship,24.374134,Validation
2021-11-09 13:30:00,Water Ride,22.636534,Validation
2022-01-07 16:30:00,Flying Coaster,8.25592,Validation
2022-03-27 10:15:00,Water Ride,37.384426,Validation
2021-06-27 12:30:00,Pirate Ship,15.748973,Validation
2021-12-18 11:45:00,Water Ride,40.70955,Validation
2020-07-12 14:30:00,Pirate Ship,27.427254,Validation
2021-09-30 10:00:00,Flying Coaster,14.458817,Validation
2021-12-10 19:15:00,Water Ride,20.513554,Validation
2021-07-23 10:15:00,Water Ride,16.819223,Validation
2021-12-05 10:45:00,Water Ride,32.168373,Validation
2020-10-21 17:00:00,Water Ride,11.744427,Validation
2022-03-30 16:30:00,Water Ride,35.241096,Validation
2021-09-19 13:45:00,Flying Coaster,19.12339,Validation
2020-07-15 12:45:00,Water Ride,9.778992,Validation
2022-03-03 15:45:00,Flying Coaster,23.465153,Validation
2021-06-16 10:00:00,Water Ride,16.140978,Validation
2021-07-10 11:30:00,Water Ride,21.586426,Validation
2020-09-17 13:30:00,Water Ride,8.1680765,Validation
2020-08-01 14:00:00,Water Ride,26.63645,Validation
2021-08-19 14:45:00,Pirate Ship,33.424786,Validation
2021-06-18 12:30:00,Pirate Ship,13.677522,Validation
2022-02-18 11:00:00,Flying Coaster,19.394674,Validation
2020-10-19 14:15:00,Flying Coaster,33.76901,Validation
2021-09-05 14:45:00,Pirate Ship,23.358025,Validation
2021-07-22 10:45:00,Pirate Ship,24.639656,Validation
2021-12-25 13:30:00,Water Ride,39.886772,Validation
2020-07-12 14:30:00,Flying Coaster,21.373016,Validation
2022-01-22 15:45:00,Pirate Ship,29.736345,Validation
2022-03-15 15:15:00,Water Ride,29.716095,Validation
2021-08-21 18:30:00,Water Ride,19.681684,Validation
2021-07-12 17:30:00,Pirate Ship,18.671389,Validation
2020-10-27 09:30:00,Flying Coaster,20.193668,Validation
2021-07-28 11:45:00,Water Ride,24.075327,Validation
2020-09-07 13:30:00,Flying Coaster,10.325763,Validation
2022-01-22 18:45:00,Water Ride,13.817368,Validation
2021-10-19 13:15:00,Pirate Ship,33.23524,Validation
2021-07-10 13:45:00,Pirate Ship,29.992125,Validation
2021-08-11 10:30:00,Water Ride,28.697552,Validation
2021-08-03 16:15:00,Pirate Ship,32.44353,Validation
2021-10-12 12:45:00,Water Ride,21.702759,Validation
2021-12-27 18:45:00,Flying Coaster,8.162897,Validation
2021-12-06 17:00:00,Water Ride,27.35261,Validation
2021-08-19 12:15:00,Pirate Ship,32.912632,Validation
2021-11-19 15:00:00,Pirate Ship,26.308767,Validation
2022-02-15 17:00:00,Water Ride,24.78955,Validation
2021-10-14 10:15:00,Water Ride,24.134863,Validation
2022-02-04 15:45:00,Water Ride,12.843087,Validation
2021-08-01 13:00:00,Flying Coaster,16.287176,Validation
2020-09-05 11:15:00,Flying Coaster,18.204214,Validation
2021-11-06 15:00:00,Water Ride,39.23673,Validation
2020-08-18 13:15:00,Pirate Ship,35.56701,Validation
2022-03-20 17:30:00,Flying Coaster,8.355348,Validation
2021-09-25 16:30:00,Water Ride,34.620266,Validation
2020-10-13 14:45:00,Water Ride,7.2116637,Validation
2021-12-04 11:00:00,Water Ride,31.499432,Validation
2022-01-11 15:00:00,Flying Coaster,15.036846,Validation
2022-01-26 14:00:00,Pirate Ship,18.708277,Validation
2020-09-05 13:30:00,Water Ride,24.715427,Validation
2021-12-11 15:15:00,Flying Coaster,35.406025,Validation
2022-01-05 17:45:00,Water Ride,23.891966,Validation
2020-10-15 10:30:00,Water Ride,8.307561,Validation
2020-10-09 12:30:00,Water Ride,12.583889,Validation
2021-11-01 11:00:00,Water Ride,28.606037,Validation
2021-08-12 19:00:00,Flying Coaster,5.315031,Validation
2022-03-28 09:45:00,Flying Coaster,25.600965,Validation
2020-09-08 14:45:00,Water Ride,8.207305,Validation
2022-02-12 15:00:00,Flying Coaster,30.939157,Validation
2021-10-31 15:00:00,Water Ride,26.888756,Validation
2021-11-03 10:45:00,Water Ride,25.620005,Validation
2021-08-25 17:45:00,Pirate Ship,28.73144,Validation
2020-09-07 09:45:00,Flying Coaster,11.414891,Validation
2022-01-25 13:30:00,Pirate Ship,19.070211,Validation
2021-07-16 13:00:00,Flying Coaster,19.67128,Validation
2022-01-22 11:45:00,Pirate Ship,33.036236,Validation
2020-09-20 11:00:00,Pirate Ship,22.822266,Validation
2020-10-28 10:45:00,Pirate Ship,30.5547,Validation
2021-09-17 17:30:00,Pirate Ship,19.072123,Validation
2021-08-25 14:45:00,Flying Coaster,25.152386,Validation
2022-02-25 15:45:00,Pirate Ship,34.736797,Validation
2020-08-12 17:15:00,Pirate Ship,28.158392,Validation
2021-07-16 13:00:00,Pirate Ship,25.809446,Validation
2020-07-18 15:45:00,Flying Coaster,10.4685135,Validation
2021-08-23 14:15:00,Water Ride,28.547598,Validation
2021-12-07 10:30:00,Water Ride,30.7303,Validation
2022-01-17 17:45:00,Pirate Ship,8.827117,Validation
2022-02-15 12:30:00,Flying Coaster,22.121572,Validation
2021-09-10 14:30:00,Flying Coaster,10.49187,Validation
2022-02-23 16:45:00,Flying Coaster,7.4075737,Validation
2021-12-22 09:30:00,Pirate Ship,38.627625,Validation
2021-07-02 16:00:00,Water Ride,14.707654,Validation
2022-02-28 10:15:00,Flying Coaster,28.252409,Validation
2021-09-04 17:45:00,Water Ride,18.333435,Validation
2021-09-22 16:30:00,Pirate Ship,22.540665,Validation
2020-07-16 12:30:00,Pirate Ship,18.087334,Validation
2021-07-09 15:15:00,Pirate Ship,26.870354,Validation
2020-09-28 15:45:00,Flying Coaster,3.8575418,Validation
2021-07-20 12:30:00,Water Ride,21.011301,Validation
2022-02-13 17:45:00,Water Ride,14.323655,Validation
2021-08-13 09:30:00,Flying Coaster,20.562126,Validation
2021-08-16 17:15:00,Pirate Ship,30.871296,Validation
2021-11-15 12:30:00,Water Ride,23.30114,Validation
2021-09-04 17:45:00,Pirate Ship,18.962538,Validation
2021-09-29 14:00:00,Water Ride,14.752401,Validation
2020-09-15 14:45:00,Water Ride,4.6986012,Validation
2021-06-17 12:30:00,Water Ride,13.2947445,Validation
2022-03-23 15:45:00,Flying Coaster,10.811471,Validation
2022-03-15 15:15:00,Flying Coaster,8.144694,Validation
2021-07-30 12:30:00,Flying Coaster,16.34433,Validation
2021-07-03 18:15:00,Pirate Ship,14.442842,Validation
2020-09-10 15:15:00,Flying Coaster,5.7321057,Validation
2021-08-06 18:15:00,Pirate Ship,28.197653,Validation
2021-08-25 17:45:00,Water Ride,23.627148,Validation
2021-12-29 18:30:00,Pirate Ship,27.631859,Validation
2021-09-20 14:45:00,Flying Coaster,12.961044,Validation
2022-02-26 13:30:00,Water Ride,34.32754,Validation
2021-09-30 12:00:00,Pirate Ship,14.53062,Validation
2020-08-13 13:30:00,Flying Coaster,26.20109,Validation
2020-10-03 16:30:00,Pirate Ship,22.666473,Validation
2022-02-24 15:30:00,Water Ride,26.689587,Validation
2021-09-27 11:00:00,Water Ride,21.944633,Validation
2022-02-27 14:30:00,Flying Coaster,26.320593,Validation
2020-09-01 11:30:00,Pirate Ship,11.189641,Validation
2021-12-07 19:45:00,Pirate Ship,16.036055,Validation
2020-07-22 17:00:00,Water Ride,13.585002,Validation
2021-10-06 14:15:00,Water Ride,19.094355,Validation
2021-09-26 09:45:00,Flying Coaster,25.335766,Validation
2021-08-09 15:15:00,Pirate Ship,35.38867,Validation
2021-07-22 18:15:00,Water Ride,12.621135,Validation
2020-07-25 17:00:00,Flying Coaster,12.228864,Validation
2022-03-18 13:30:00,Water Ride,34.607048,Validation
2021-09-27 11:00:00,Flying Coaster,13.678865,Validation
2021-11-05 12:00:00,Flying Coaster,35.20032,Validation
2022-03-17 13:00:00,Water Ride,30.49401,Validation
2022-02-04 15:45:00,Pirate Ship,19.195457,Validation
2021-08-05 18:00:00,Flying Coaster,6.530304,Validation
2020-09-22 13:15:00,Flying Coaster,8.158798,Validation
2021-07-09 10:30:00,Water Ride,18.935617,Validation
2021-08-28 14:00:00,Water Ride,31.850006,Validation
2020-10-20 10:15:00,Pirate Ship,22.19432,Validation
2020-09-04 17:15:00,Pirate Ship,10.588619,Validation
2020-09-11 09:45:00,Pirate Ship,14.775373,Validation
2021-10-02 14:15:00,Water Ride,25.053185,Validation
2022-02-18 15:45:00,Pirate Ship,31.497196,Validation
2021-07-23 10:15:00,Pirate Ship,23.782,Validation
2020-07-25 17:00:00,Pirate Ship,33.989155,Validation
2021-10-08 13:45:00,Flying Coaster,12.6511135,Validation
2021-10-31 11:15:00,Flying Coaster,29.787336,Validation
2020-10-06 12:00:00,Flying Coaster,4.6349683,Validation
2021-06-26 15:15:00,Flying Coaster,35.407574,Validation
2022-01-31 09:45:00,Water Ride,14.310786,Validation
2021-12-07 15:30:00,Flying Coaster,18.823294,Validation
2021-09-17 15:00:00,Pirate Ship,21.077143,Validation
2020-08-29 12:30:00,Water Ride,26.081541,Validation
2021-11-29 11:45:00,Water Ride,26.916836,Validation
2021-07-24 09:45:00,Pirate Ship,20.552507,Validation
2021-12-18 09:45:00,Flying Coaster,40.856556,Validation
2021-11-19 19:45:00,Flying Coaster,3.1030025,Validation
2021-12-18 11:45:00,Pirate Ship,37.12147,Validation
