DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,WAIT_TIME_IN_2H
2020-09-07 15:30:00,Water Ride,202.0,0,5,,,,5.0
2021-12-08 17:45:00,Pirate Ship,216.75,0,60,,,,35.0
2022-02-02 14:45:00,Pirate Ship,153.0,0,25,,,,15.0
2021-12-10 14:00:00,Water Ride,247.0,0,45,,,,20.0
2020-07-16 10:15:00,Pirate Ship,135.717,0,15,,,,20.0
2020-07-27 09:45:00,Water Ride,247.0,0,5,,,,40.0
2021-06-22 17:30:00,Pirate Ship,191.25,0,15,,,,15.0
2021-12-20 09:45:00,Water Ride,247.0,0,0,,,,35.0
2021-06-15 11:00:00,Pirate Ship,145.633,0,30,,,,10.0
2020-08-02 16:00:00,Water Ride,224.5,0,20,,,,20.0
2020-09-08 16:45:00,Pirate Ship,127.5,0,15,,,,10.0
2021-09-24 16:30:00,Water Ride,247.0,0,15,,,,15.0
2022-01-10 10:15:00,Flying Coaster,630.0,0,15,,,,60.0
2021-11-12 18:15:00,Pirate Ship,163.2,0,45,,,,25.0
2022-02-17 12:15:00,Pirate Ship,225.25,0,40,,,,40.0
2021-06-21 17:30:00,Pirate Ship,280.5,0,15,,,,10.0
2021-09-07 12:30:00,Pirate Ship,285.6,0,20,,,,10.0
2020-09-20 15:45:00,Pirate Ship,195.5,0,45,,,,30.0
2020-07-27 10:15:00,Pirate Ship,142.517,0,45,,,,10.0
2021-09-25 13:30:00,Water Ride,247.0,0,40,,,,40.0
2022-01-20 12:45:00,Water Ride,247.0,0,20,,,,15.0
2022-03-02 17:30:00,Pirate Ship,306.0,0,25,,,,25.0
2020-10-09 14:45:00,Water Ride,247.0,0,5,,,,5.0
2022-02-17 12:45:00,Water Ride,247.0,0,30,,,,40.0
2020-08-31 10:30:00,Flying Coaster,756.0,0,5,,,,5.0
2021-07-21 18:15:00,Pirate Ship,280.5,0,25,,,,35.0
2021-07-29 16:00:00,Flying Coaster,756.0,0,30,,,,15.0
2022-03-08 15:30:00,Pirate Ship,229.5,0,20,,,,25.0
2021-07-31 17:30:00,Pirate Ship,280.5,0,30,,,,25.0
2021-06-30 16:30:00,Water Ride,247.0,0,20,,,,20.0
2021-07-07 14:30:00,Pirate Ship,280.5,0,20,,,,10.0
2021-08-22 12:30:00,Water Ride,247.0,0,15,,,,35.0
2021-11-30 12:15:00,Pirate Ship,153.0,0,40,,,,20.0
2020-08-13 10:45:00,Flying Coaster,756.0,0,10,,,,25.0
2021-07-07 14:45:00,Flying Coaster,302.4,9,20,,,,35.0
2021-08-07 17:15:00,Flying Coaster,756.0,0,5,,,,5.0
2021-08-05 12:00:00,Pirate Ship,280.5,0,30,,,,30.0
2022-02-13 10:15:00,Water Ride,247.0,0,20,,,,30.0
2021-09-06 15:15:00,Pirate Ship,306.0,0,10,,,,5.0
2021-07-07 16:45:00,Water Ride,49.4,12,15,,,,20.0
2021-11-16 14:15:00,Pirate Ship,216.75,0,10,,,,10.0
2021-12-10 16:30:00,Water Ride,247.0,0,20,,,,40.0
2021-09-16 10:00:00,Flying Coaster,630.0,0,5,,,,10.0
2021-12-27 10:30:00,Water Ride,247.0,0,40,,,,40.0
2021-09-27 14:15:00,Water Ride,247.0,0,25,,,,25.0
2021-07-24 13:30:00,Flying Coaster,756.0,0,10,,,,10.0
2022-02-24 18:00:00,Pirate Ship,153.0,0,45,,,,0.0
2021-10-18 10:15:00,Pirate Ship,165.75,0,25,,,,25.0
2022-02-26 10:00:00,Flying Coaster,630.0,0,10,,,,35.0
2021-11-25 12:00:00,Pirate Ship,153.0,0,35,,,,30.0
2021-11-17 13:30:00,Pirate Ship,178.5,0,25,,,,30.0
2021-11-03 15:45:00,Flying Coaster,756.0,0,35,,,,35.0
2021-08-29 13:15:00,Pirate Ship,306.0,0,25,,,,30.0
2021-08-05 10:00:00,Pirate Ship,263.5,0,15,,,,30.0
2022-01-04 18:00:00,Flying Coaster,630.0,0,5,,,,0.0
2021-12-26 12:45:00,Water Ride,247.0,0,30,,,,45.0
2021-12-03 10:30:00,Pirate Ship,149.883,0,20,,,,10.0
2022-03-11 10:00:00,Flying Coaster,756.0,0,5,,,,5.0
2022-03-12 17:45:00,Flying Coaster,756.0,0,5,,,,5.0
2022-02-20 13:15:00,Water Ride,247.0,0,25,,,,30.0
2021-07-15 18:30:00,Water Ride,247.0,0,20,,,,15.0
2020-10-23 11:00:00,Water Ride,247.0,0,20,,,,20.0
2020-09-02 16:30:00,Flying Coaster,756.0,0,10,,,,10.0
2020-08-06 17:15:00,Flying Coaster,756.0,0,25,,,,20.0
2020-07-28 18:15:00,Pirate Ship,136.0,0,40,,,,0.0
2020-09-17 15:30:00,Pirate Ship,119.0,0,25,,,,5.0
2020-10-23 17:15:00,Pirate Ship,216.75,0,35,,,,25.0
2021-10-03 14:15:00,Flying Coaster,756.0,0,5,,,,25.0
2021-11-16 11:30:00,Water Ride,247.0,0,35,,,,20.0
2020-09-23 15:00:00,Water Ride,224.5,0,5,,,,5.0
2021-10-24 14:00:00,Pirate Ship,306.0,0,25,,,,40.0
2022-01-08 10:30:00,Flying Coaster,630.0,0,35,,,,40.0
2020-07-29 10:30:00,Water Ride,224.5,0,5,,,,20.0
2022-01-15 20:30:00,Pirate Ship,148.75,0,30,,,,30.0
2021-10-08 11:00:00,Water Ride,22.5,0,10,,,,15.0
2022-03-31 13:00:00,Flying Coaster,756.0,0,5,,,,5.0
2021-10-07 10:00:00,Pirate Ship,127.5,0,15,,,,30.0
2021-07-05 18:15:00,Flying Coaster,756.0,0,35,,,,15.0
2022-02-12 12:00:00,Flying Coaster,756.0,0,50,,,,30.0
2021-07-04 17:00:00,Pirate Ship,250.75,0,15,,,,10.0
2020-10-18 10:15:00,Flying Coaster,756.0,0,5,,,,25.0
2020-09-22 10:00:00,Pirate Ship,46.75,0,10,,,,5.0
2020-08-11 14:15:00,Pirate Ship,136.0,0,40,,,,30.0
2020-10-23 10:45:00,Pirate Ship,216.75,0,20,,,,20.0
2021-10-24 14:00:00,Water Ride,247.0,0,25,,,,25.0
2021-07-15 19:00:00,Pirate Ship,280.5,0,30,,,,0.0
2021-12-25 10:45:00,Water Ride,247.0,0,20,,,,45.0
2021-08-08 10:30:00,Water Ride,247.0,0,15,,,,30.0
2020-10-12 15:15:00,Pirate Ship,136.0,0,15,,,,25.0
2021-09-29 16:15:00,Flying Coaster,756.0,0,5,,,,5.0
2021-12-07 17:45:00,Flying Coaster,756.0,0,10,,,,5.0
2022-03-28 16:45:00,Flying Coaster,756.0,0,30,,,,25.0
2021-06-19 13:30:00,Pirate Ship,212.5,0,20,,,,30.0
2020-08-30 13:45:00,Water Ride,247.0,0,15,,,,10.0
2022-01-07 14:15:00,Water Ride,247.0,0,20,,,,30.0
2020-10-07 10:30:00,Pirate Ship,119.0,0,5,,,,10.0
2020-08-25 16:45:00,Water Ride,247.0,0,25,,,,15.0
2022-01-21 17:30:00,Pirate Ship,148.75,0,30,,,,15.0
2022-02-19 18:45:00,Flying Coaster,756.0,0,5,,,,5.0
2021-08-23 18:30:00,Water Ride,247.0,0,25,,,,15.0
2021-12-28 09:45:00,Flying Coaster,756.0,0,5,,,,55.0
2021-10-29 12:15:00,Water Ride,247.0,0,30,,,,30.0
2022-01-16 12:45:00,Flying Coaster,756.0,0,5,,,,10.0
2021-10-04 16:00:00,Pirate Ship,280.5,0,25,,,,30.0
2021-09-14 17:45:00,Water Ride,202.0,0,15,,,,5.0
2021-09-15 10:30:00,Water Ride,247.0,0,20,,,,20.0
2021-10-11 17:15:00,Water Ride,247.0,0,25,,,,0.0
2021-12-18 14:15:00,Flying Coaster,756.0,0,35,,,,35.0
2021-07-05 10:30:00,Water Ride,247.0,0,10,,,,15.0
2022-03-11 11:15:00,Pirate Ship,153.0,0,50,,,,25.0
2021-10-05 09:45:00,Flying Coaster,378.0,0,5,,,,5.0
2021-08-14 15:45:00,Flying Coaster,756.0,0,5,,,,5.0
2022-02-09 17:30:00,Pirate Ship,153.0,0,20,,,,15.0
2020-09-27 11:30:00,Pirate Ship,136.0,0,20,,,,25.0
2021-10-18 11:00:00,Pirate Ship,216.75,0,25,,,,25.0
2021-11-25 16:00:00,Pirate Ship,153.0,0,30,,,,25.0
2022-02-05 13:45:00,Water Ride,247.0,0,30,,,,30.0
2020-10-18 09:30:00,Flying Coaster,756.0,0,5,,,,25.0
2021-06-21 15:15:00,Flying Coaster,756.0,0,35,,,,30.0
2020-07-24 10:00:00,Pirate Ship,59.5,0,25,,,,25.0
2020-07-18 17:45:00,Flying Coaster,756.0,0,5,,,,5.0
2022-03-01 16:15:00,Water Ride,247.0,0,30,,,,25.0
2021-08-10 11:45:00,Flying Coaster,756.0,0,35,,,,35.0
2021-10-26 18:30:00,Flying Coaster,756.0,0,25,,,,5.0
2021-09-23 13:00:00,Flying Coaster,756.0,0,5,,,,5.0
2022-02-12 10:30:00,Water Ride,247.0,0,15,,,,30.0
2020-09-24 15:45:00,Flying Coaster,756.0,0,5,,,,5.0
2022-03-11 12:45:00,Flying Coaster,756.0,0,15,,,,15.0
2021-10-07 09:45:00,Pirate Ship,64.6,0,15,,,,20.0
2021-08-07 14:30:00,Pirate Ship,276.25,0,30,,,,25.0
2020-07-31 11:45:00,Water Ride,247.0,0,15,,,,5.0
2020-09-02 15:45:00,Flying Coaster,756.0,0,10,,,,10.0
2021-12-08 19:15:00,Pirate Ship,153.0,0,70,,,,50.0
2021-06-15 15:30:00,Water Ride,224.5,0,5,,,,5.0
2021-08-02 09:45:00,Water Ride,230.533,0,10,,,,25.0
2022-03-19 15:15:00,Water Ride,247.0,0,35,,,,40.0
2021-06-15 15:30:00,Pirate Ship,182.75,0,10,,,,10.0
2021-07-31 12:30:00,Flying Coaster,756.0,0,20,,,,25.0
2020-08-25 12:15:00,Pirate Ship,259.25,0,20,,,,40.0
2021-09-24 11:45:00,Pirate Ship,153.0,0,30,,,,15.0
2021-08-22 15:00:00,Flying Coaster,756.0,0,20,,,,20.0
2021-07-07 16:15:00,Pirate Ship,280.5,0,10,,,,20.0
2021-11-29 09:45:00,Flying Coaster,168.0,0,5,,,,20.0
2021-11-07 10:45:00,Pirate Ship,306.0,0,15,,,,10.0
2020-10-08 14:00:00,Pirate Ship,69.1333,0,20,,,,10.0
2022-03-16 15:45:00,Pirate Ship,153.0,0,40,,,,35.0
2022-03-10 17:30:00,Flying Coaster,756.0,0,10,,,,0.0
2021-08-07 11:15:00,Water Ride,247.0,0,25,,,,30.0
2022-02-09 18:00:00,Pirate Ship,153.0,0,45,,,,0.0
2022-01-26 10:15:00,Pirate Ship,153.0,0,15,,,,15.0
2021-07-03 13:00:00,Water Ride,247.0,0,15,,,,20.0
2020-10-15 15:00:00,Flying Coaster,756.0,0,5,,,,5.0
2021-10-14 13:00:00,Pirate Ship,289.0,0,15,,,,25.0
2021-11-19 12:45:00,Water Ride,247.0,0,25,,,,25.0
2020-09-02 09:30:00,Flying Coaster,453.6,0,5,,,,10.0
2021-08-14 15:15:00,Water Ride,247.0,0,25,,,,20.0
2020-10-18 13:15:00,Flying Coaster,756.0,0,30,,,,40.0
2020-10-02 12:45:00,Flying Coaster,756.0,0,5,,,,10.0
2021-12-10 15:45:00,Pirate Ship,153.0,0,50,,,,45.0
2021-11-16 10:00:00,Pirate Ship,149.033,0,10,,,,30.0
2021-09-06 18:15:00,Pirate Ship,306.0,0,20,,,,0.0
2020-08-24 10:30:00,Water Ride,247.0,0,10,,,,15.0
2021-09-09 13:00:00,Flying Coaster,756.0,0,10,,,,5.0
2020-10-26 12:00:00,Water Ride,247.0,0,35,,,,25.0
2021-10-03 18:45:00,Flying Coaster,756.0,0,5,,,,5.0
2021-07-23 16:45:00,Water Ride,247.0,0,20,,,,10.0
2020-08-25 17:45:00,Water Ride,82.3333,10,25,,,,15.0
2020-08-27 11:45:00,Flying Coaster,756.0,0,25,,,,30.0
2020-08-07 15:45:00,Water Ride,247.0,0,15,,,,15.0
2022-02-26 10:00:00,Water Ride,247.0,0,20,,,,30.0
2021-08-05 10:15:00,Pirate Ship,280.5,0,25,,,,25.0
2021-12-08 18:00:00,Flying Coaster,756.0,0,35,,,,5.0
2022-03-11 09:45:00,Flying Coaster,756.0,0,5,,,,20.0
2020-08-17 17:45:00,Water Ride,247.0,0,20,,,,10.0
2021-10-01 15:30:00,Flying Coaster,756.0,0,5,,,,5.0
2021-10-26 17:45:00,Pirate Ship,306.0,0,40,,,,30.0
2021-12-15 16:45:00,Water Ride,247.0,0,40,,,,35.0
2022-02-02 11:45:00,Pirate Ship,153.0,0,15,,,,15.0
2021-12-02 09:45:00,Pirate Ship,81.6,0,5,,,,30.0
2021-08-31 12:30:00,Flying Coaster,756.0,0,15,,,,15.0
2021-07-31 15:00:00,Water Ride,247.0,0,20,,,,30.0
2022-02-17 09:45:00,Water Ride,247.0,0,15,,,,30.0
2020-07-22 12:45:00,Water Ride,247.0,0,15,,,,15.0
2020-08-23 17:15:00,Pirate Ship,263.5,0,20,,,,35.0
2021-11-18 10:00:00,Water Ride,247.0,0,20,,,,30.0
2021-07-31 17:45:00,Water Ride,247.0,0,35,,,,25.0
2022-03-31 16:15:00,Pirate Ship,148.75,0,25,,,,45.0
2021-08-31 13:45:00,Pirate Ship,306.0,0,30,,,,35.0
2021-09-15 10:45:00,Water Ride,247.0,0,20,,,,20.0
2020-07-13 10:15:00,Pirate Ship,76.5,0,20,,,,30.0
2020-07-15 15:30:00,Pirate Ship,238.0,0,15,,,,15.0
2020-08-27 11:30:00,Flying Coaster,756.0,0,25,,,,30.0
2022-02-07 11:30:00,Water Ride,247.0,0,35,,,,20.0
2022-03-14 14:00:00,Flying Coaster,756.0,0,20,,,,20.0
2022-02-14 17:15:00,Flying Coaster,756.0,0,5,,,,5.0
2021-10-17 13:00:00,Water Ride,247.0,0,25,,,,35.0
2021-11-17 14:45:00,Flying Coaster,756.0,0,5,,,,15.0
2020-07-25 14:45:00,Water Ride,247.0,0,50,,,,40.0
2021-08-26 12:45:00,Pirate Ship,306.0,0,30,,,,30.0
2021-12-25 17:45:00,Water Ride,247.0,0,45,,,,25.0
2021-12-03 17:15:00,Pirate Ship,153.0,0,25,,,,5.0
2021-07-04 18:00:00,Flying Coaster,756.0,0,35,,,,20.0
2022-02-13 15:15:00,Water Ride,247.0,0,40,,,,40.0
2022-03-25 10:30:00,Pirate Ship,140.25,0,30,,,,25.0
2021-09-26 19:00:00,Pirate Ship,306.0,0,25,,,,0.0
2021-08-24 14:00:00,Water Ride,247.0,0,25,,,,30.0
2020-07-14 11:15:00,Flying Coaster,756.0,0,20,,,,30.0
2021-12-18 15:15:00,Flying Coaster,756.0,0,45,,,,30.0
2021-12-26 14:45:00,Flying Coaster,151.2,12,25,,,,25.0
2021-09-07 12:15:00,Pirate Ship,229.5,0,20,,,,10.0
2020-09-08 12:00:00,Flying Coaster,302.4,9,5,,,,10.0
2021-09-27 13:30:00,Water Ride,247.0,0,25,,,,25.0
2021-11-10 11:30:00,Pirate Ship,153.0,0,35,,,,15.0
2021-10-17 14:30:00,Pirate Ship,275.4,0,20,,,,35.0
2021-12-13 10:00:00,Pirate Ship,148.75,0,20,,,,35.0
2022-01-16 13:00:00,Pirate Ship,229.5,0,20,,,,5.0
2022-01-20 13:30:00,Water Ride,247.0,0,20,,,,15.0
2021-07-19 17:45:00,Flying Coaster,756.0,0,5,,,,5.0
2020-10-28 12:45:00,Pirate Ship,277.1,0,15,,,,30.0
2021-09-23 16:45:00,Pirate Ship,216.75,0,20,,,,15.0
2020-08-20 10:00:00,Water Ride,247.0,0,10,,,,35.0
2020-07-24 15:45:00,Water Ride,247.0,0,15,,,,5.0
2021-12-10 15:45:00,Flying Coaster,756.0,0,30,,,,10.0
2020-07-14 16:15:00,Water Ride,247.0,0,10,,,,5.0
2021-12-03 11:45:00,Flying Coaster,756.0,0,35,,,,15.0
2022-01-15 09:45:00,Flying Coaster,630.0,0,10,,,,25.0
2022-03-12 19:30:00,Pirate Ship,153.0,0,30,,,,10.0
2021-11-27 17:00:00,Flying Coaster,756.0,0,30,,,,30.0
2022-03-07 11:45:00,Pirate Ship,209.1,0,20,,,,25.0
2020-10-29 13:30:00,Water Ride,224.5,0,25,,,,30.0
2021-11-12 18:30:00,Pirate Ship,153.0,0,45,,,,25.0
2021-08-14 18:00:00,Water Ride,247.0,0,20,,,,15.0
2020-09-23 14:45:00,Flying Coaster,756.0,0,5,,,,5.0
2021-06-20 15:15:00,Water Ride,224.5,0,15,,,,5.0
2021-07-14 10:15:00,Pirate Ship,153.0,0,15,,,,20.0
2021-09-06 11:30:00,Pirate Ship,255.0,0,20,,,,15.0
2021-12-27 09:00:00,Water Ride,32.9333,13,5,,,,40.0
2021-07-06 13:45:00,Pirate Ship,280.5,0,15,,,,15.0
2021-07-08 13:15:00,Flying Coaster,756.0,0,45,,,,35.0
2021-07-05 10:00:00,Water Ride,247.0,0,10,,,,15.0
2021-07-27 19:00:00,Water Ride,247.0,0,20,,,,0.0
2021-12-23 17:00:00,Water Ride,247.0,0,45,,,,20.0
2020-09-12 18:15:00,Pirate Ship,136.0,0,55,,,,0.0
2021-07-21 19:00:00,Water Ride,247.0,0,20,,,,0.0
2022-03-02 10:15:00,Pirate Ship,153.0,0,40,,,,20.0
2021-11-25 11:45:00,Pirate Ship,153.0,0,40,,,,30.0
2022-02-19 16:45:00,Pirate Ship,301.75,0,45,,,,15.0
2020-09-14 15:30:00,Flying Coaster,756.0,0,15,,,,5.0
2021-10-28 10:00:00,Pirate Ship,76.5,0,10,,,,40.0
2021-10-22 10:00:00,Flying Coaster,630.0,0,5,,,,45.0
2021-06-29 17:15:00,Water Ride,247.0,0,15,,,,10.0
2020-10-20 12:30:00,Water Ride,247.0,0,20,,,,20.0
2022-03-28 12:15:00,Pirate Ship,148.467,0,55,,,,35.0
2020-08-29 15:00:00,Flying Coaster,756.0,0,40,,,,35.0
2022-03-07 11:30:00,Flying Coaster,756.0,0,15,,,,15.0
2022-01-22 13:45:00,Water Ride,247.0,0,30,,,,40.0
2022-01-02 11:30:00,Pirate Ship,278.8,0,35,,,,25.0
2020-10-08 16:15:00,Pirate Ship,68.0,0,15,,,,0.0
2021-10-01 15:45:00,Pirate Ship,148.75,0,15,,,,15.0
2021-06-29 16:30:00,Pirate Ship,276.25,0,15,,,,20.0
2021-11-20 14:30:00,Flying Coaster,756.0,0,20,,,,45.0
2021-12-04 13:15:00,Pirate Ship,189.55,0,15,,,,35.0
2021-11-12 10:15:00,Pirate Ship,183.6,0,30,,,,30.0
2021-10-26 18:45:00,Pirate Ship,306.0,0,40,,,,30.0
2021-11-28 10:00:00,Flying Coaster,655.2,0,10,,,,35.0
2022-02-22 09:15:00,Flying Coaster,630.0,0,5,,,,30.0
2021-10-04 16:45:00,Pirate Ship,280.5,0,25,,,,30.0
2020-10-24 15:00:00,Water Ride,247.0,0,25,,,,25.0
2022-01-07 13:30:00,Pirate Ship,153.0,0,40,,,,50.0
2022-02-07 11:45:00,Pirate Ship,153.0,0,40,,,,45.0
2020-08-03 10:30:00,Flying Coaster,378.0,0,15,,,,20.0
2022-02-05 14:15:00,Flying Coaster,756.0,0,45,,,,30.0
2022-01-23 12:45:00,Water Ride,247.0,0,25,,,,30.0
2020-09-09 10:45:00,Pirate Ship,119.0,0,10,,,,25.0
2020-10-12 15:00:00,Flying Coaster,724.5,0,10,,,,15.0
2021-11-17 13:30:00,Flying Coaster,756.0,0,5,,,,10.0
2022-02-02 11:45:00,Water Ride,247.0,0,15,,,,15.0
2022-03-07 12:00:00,Pirate Ship,229.5,0,25,,,,30.0
2022-02-17 12:30:00,Water Ride,247.0,0,30,,,,20.0
2022-01-01 15:15:00,Pirate Ship,306.0,0,40,,,,40.0
2020-07-28 13:30:00,Pirate Ship,263.5,0,30,,,,30.0
2021-11-15 14:45:00,Water Ride,247.0,0,20,,,,25.0
2021-08-19 10:15:00,Pirate Ship,161.5,0,55,,,,40.0
2021-06-18 10:30:00,Water Ride,247.0,0,5,,,,15.0
2020-10-07 10:00:00,Flying Coaster,756.0,0,5,,,,5.0
2021-10-26 18:30:00,Water Ride,247.0,0,40,,,,30.0
2021-06-22 18:15:00,Flying Coaster,756.0,0,5,,,,0.0
2020-07-17 14:00:00,Water Ride,247.0,0,5,,,,10.0
2020-10-24 14:00:00,Water Ride,247.0,0,25,,,,35.0
2021-09-14 18:00:00,Flying Coaster,630.0,0,5,,,,0.0
2021-08-17 10:45:00,Flying Coaster,661.5,0,5,,,,20.0
2020-07-24 17:00:00,Water Ride,247.0,0,5,,,,5.0
2021-07-04 10:15:00,Pirate Ship,153.0,0,30,,,,15.0
2020-10-03 12:00:00,Pirate Ship,214.2,0,15,,,,15.0
2020-08-03 13:15:00,Water Ride,247.0,0,15,,,,30.0
2020-08-23 12:15:00,Water Ride,247.0,0,15,,,,15.0
2021-08-29 13:30:00,Pirate Ship,304.867,0,35,,,,35.0
2021-10-06 16:45:00,Pirate Ship,212.5,0,15,,,,25.0
2021-10-07 13:00:00,Water Ride,224.5,0,15,,,,10.0
2022-02-13 14:00:00,Water Ride,247.0,0,20,,,,25.0
2020-07-23 12:00:00,Flying Coaster,756.0,0,5,,,,25.0
2021-11-20 14:15:00,Flying Coaster,756.0,0,40,,,,50.0
2021-12-10 14:15:00,Pirate Ship,144.5,0,25,,,,25.0
2020-10-21 13:15:00,Flying Coaster,756.0,0,30,,,,40.0
2021-08-10 11:00:00,Water Ride,224.5,0,25,,,,35.0
2021-07-04 10:30:00,Pirate Ship,153.0,0,25,,,,15.0
2021-11-28 10:30:00,Pirate Ship,153.0,0,25,,,,30.0
2021-07-07 10:00:00,Pirate Ship,153.0,0,15,,,,15.0
2021-07-16 10:00:00,Water Ride,247.0,0,10,,,,35.0
2022-03-04 17:00:00,Water Ride,247.0,0,30,,,,35.0
2020-10-09 15:30:00,Water Ride,247.0,0,5,,,,5.0
2022-01-15 20:45:00,Water Ride,247.0,0,15,,,,10.0
2022-01-12 17:00:00,Water Ride,247.0,0,20,,,,10.0
2022-03-23 10:15:00,Water Ride,148.2,6,5,,,,35.0
2021-08-29 18:15:00,Water Ride,247.0,0,40,,,,15.0
2020-10-01 13:15:00,Flying Coaster,756.0,0,5,,,,5.0
2021-11-26 15:45:00,Pirate Ship,153.0,0,25,,,,15.0
2021-08-01 10:00:00,Flying Coaster,756.0,0,5,,,,15.0
2021-11-30 12:00:00,Pirate Ship,153.0,0,40,,,,15.0
2020-10-28 13:15:00,Flying Coaster,756.0,0,15,,,,25.0
2020-10-03 11:30:00,Flying Coaster,756.0,0,25,,,,25.0
2021-08-08 17:30:00,Pirate Ship,280.5,0,30,,,,25.0
2021-06-23 09:30:00,Water Ride,65.8667,0,5,,,,20.0
2021-07-25 10:45:00,Water Ride,181.133,4,10,,,,20.0
2021-08-21 12:30:00,Pirate Ship,280.5,0,25,,,,35.0
2020-09-30 11:00:00,Flying Coaster,756.0,0,5,,,,5.0
2021-07-11 10:45:00,Pirate Ship,280.5,0,30,,,,30.0
2020-09-09 11:00:00,Pirate Ship,119.0,0,10,,,,25.0
2021-11-07 10:00:00,Flying Coaster,756.0,0,10,,,,15.0
2020-09-27 13:15:00,Pirate Ship,136.0,0,25,,,,20.0
2022-02-14 15:30:00,Flying Coaster,756.0,0,30,,,,5.0
2021-11-17 13:45:00,Pirate Ship,216.75,0,15,,,,20.0
2020-07-16 09:45:00,Pirate Ship,131.467,0,15,,,,20.0
2021-08-30 12:45:00,Pirate Ship,306.0,0,25,,,,30.0
2020-08-16 10:00:00,Water Ride,224.5,0,10,,,,20.0
2022-03-04 13:15:00,Water Ride,247.0,0,45,,,,30.0
2021-09-10 11:45:00,Flying Coaster,756.0,0,10,,,,5.0
2020-08-03 15:15:00,Water Ride,247.0,0,30,,,,20.0
2021-08-23 17:45:00,Pirate Ship,280.5,0,30,,,,35.0
2020-10-18 10:30:00,Flying Coaster,756.0,0,5,,,,25.0
2022-02-02 10:30:00,Water Ride,82.3333,10,5,,,,15.0
2020-07-27 10:45:00,Flying Coaster,756.0,0,5,,,,20.0
2022-01-17 10:45:00,Pirate Ship,153.0,0,40,,,,20.0
2021-07-31 11:30:00,Pirate Ship,280.5,0,40,,,,30.0
2020-10-20 12:15:00,Pirate Ship,263.5,0,20,,,,15.0
2021-11-30 16:00:00,Water Ride,247.0,0,25,,,,25.0
2022-02-27 09:45:00,Pirate Ship,153.0,0,25,,,,40.0
2022-03-21 09:30:00,Flying Coaster,756.0,0,5,,,,20.0
2022-02-12 12:45:00,Flying Coaster,756.0,0,35,,,,40.0
2021-09-26 16:15:00,Pirate Ship,306.0,0,35,,,,25.0
2021-11-18 10:00:00,Flying Coaster,630.0,0,10,,,,15.0
2022-01-02 12:00:00,Flying Coaster,756.0,0,30,,,,30.0
2020-07-14 16:00:00,Water Ride,247.0,0,10,,,,5.0
2021-09-19 10:45:00,Water Ride,247.0,0,20,,,,25.0
2020-10-21 12:00:00,Flying Coaster,151.2,12,10,,,,35.0
2021-09-23 14:45:00,Water Ride,247.0,0,20,,,,20.0
2021-08-14 12:30:00,Water Ride,247.0,0,30,,,,20.0
2021-08-07 17:30:00,Pirate Ship,280.5,0,25,,,,15.0
2021-07-31 14:30:00,Pirate Ship,280.5,0,25,,,,40.0
